"Date","PXF.Open","PXF.High","PXF.Low","PXF.Close","PXF.Volume","PXF.Adjusted"
2010-12-20,46.716,46.849,46.413,38.52,16500,31.819744
2010-12-21,47.152,47.152,46.97,38.869999,18900,32.108852
2010-12-22,47.031,47.261,46.934,39.040001,59400,32.249298
2010-12-23,47.176,47.188,47.006,38.860001,30800,32.100594
2010-12-27,46.643,46.922,46.607,38.630001,38900,31.910614
2010-12-28,47.006,47.006,46.788,38.810001,36200,32.059303
2010-12-29,47.503,47.636,47.249,39.290001,9700,32.455803
2010-12-30,47.273,47.539,47.091,38.950001,28200,32.17495
2010-12-31,47.466,47.709,47.394,39.41,32000,32.554932
2011-01-03,47.709,48.241,47.709,39.720001,24200,32.811012
2011-01-04,48.689,48.689,47.805,39.740002,41600,32.827538
2011-01-05,47.466,47.902,47.236,39.459999,32400,32.596222
2011-01-06,47.902,48.011,47.285,39.169998,219500,32.356674
2011-01-07,47.418,47.745,47.14,39,104400,32.216248
2011-01-10,46.958,47.091,46.571,38.830002,28500,32.075817
2011-01-11,47.345,47.563,47.249,39.209999,36600,32.389713
2011-01-12,48.06,48.508,47.987,39.970001,27900,33.017529
2011-01-13,48.798,49.028,48.677,40.32,12900,33.306644
2011-01-14,48.786,49.258,48.616,40.59,72000,33.529678
2011-01-18,49.319,49.536,49.319,40.790001,9200,33.694897
2011-01-19,49.863,49.863,49.028,40.549999,52700,33.496624
2011-01-20,48.98,49.113,48.52,40.439999,23700,33.405758
2011-01-21,49.609,49.633,49.113,40.82,9400,33.719673
2011-01-24,49.379,49.694,49.331,40.959999,10700,33.835323
2011-01-25,49.524,49.609,49.21,40.889999,20400,33.777493
2011-01-26,49.972,50.009,49.718,41.169998,10900,34.008793
2011-01-27,50.275,50.444,49.984,41.549999,33400,34.322697
2011-01-28,50.118,50.118,48.846,40.639999,48000,33.570984
2011-01-31,49.658,49.73,49.391,41.060001,92800,33.917927
2011-02-01,50.105,50.868,50.105,41.98,27000,34.677902
2011-02-02,50.711,50.711,50.384,41.700001,37400,34.446598
2011-02-03,50.275,50.372,49.997,41.560001,43800,34.330956
2011-02-04,50.384,50.553,50.045,41.75,81900,34.4879
2011-02-07,50.578,50.856,49.682,41.77,57500,34.504425
2011-02-08,50.747,51.013,50.541,42.139999,27500,34.810074
2011-02-09,50.977,51.05,50.662,41.900002,9600,34.61182
2011-02-10,50.227,50.505,49.912,41.439999,53200,34.231823
2011-02-11,49.863,50.408,49.827,41.599998,27300,34.363995
2011-02-14,50.227,50.541,50.118,41.720001,35400,34.463131
2011-02-15,50.578,50.614,50.263,41.639999,22800,34.39703
2011-02-16,50.638,51.098,50.59,42.209999,43500,34.867889
2011-02-17,50.917,51.316,50.783,42.389999,12600,35.016582
2011-02-18,51.328,51.546,51.171,42.470001,40300,35.082672
2011-02-22,50.662,50.747,49.73,41.169998,150600,34.008793
2011-02-23,50.251,50.251,49.67,41.25,54000,34.074879
2011-02-24,50.009,50.154,49.536,41.139999,20500,33.984009
2011-02-25,50.372,50.626,50.311,41.82,29800,34.545731
2011-02-28,51.159,51.256,50.674,42.119999,22900,34.793549
2011-03-01,50.989,51.098,50.142,41.48,44800,34.264866
2011-03-02,50.311,50.662,50.311,41.720001,20200,34.463131
2011-03-03,51.025,51.231,50.735,42.299999,23500,34.942238
2011-03-04,51.171,51.171,50.457,41.959999,32300,34.661377
2011-03-07,50.941,51.062,50.118,41.57,34700,34.339218
2011-03-08,50.13,50.674,49.948,41.599998,47700,34.363995
2011-03-09,50.457,50.578,50.323,41.700001,18500,34.446598
2011-03-10,49.512,49.512,49.04,40.689999,32400,33.612286
2011-03-11,48.616,49.415,48.616,40.799999,27900,33.703144
2011-03-14,48.362,48.701,48.278,39.900002,207700,32.959702
2011-03-15,46.062,47.418,45.554,39.110001,81200,32.307114
2011-03-16,46.934,47.115,45.469,37.77,78500,31.200197
2011-03-17,47.539,47.745,47.164,39.119999,27200,32.315369
2011-03-18,48.205,48.205,47.817,39.810001,48800,32.885368
2011-03-21,49.173,49.561,49.173,40.830002,37100,33.727928
2011-03-22,49.258,49.573,48.907,40.560001,20100,33.504894
2011-03-23,48.895,49.355,48.713,40.740002,11800,33.653591
2011-03-24,49.536,49.972,49.403,41.279999,14900,34.099655
2011-03-25,49.633,49.863,49.403,40.849998,23700,33.744457
2011-03-28,49.428,49.754,49.379,40.790001,44700,33.694897
2011-03-29,49.004,49.597,49.004,40.970001,135400,33.843578
2011-03-30,49.754,50.275,49.754,41.470001,21900,34.256615
2011-03-31,49.791,50.154,49.754,41.18,32300,34.017056
2011-04-01,50.069,50.662,49.972,41.700001,22000,34.446598
2011-04-04,50.699,50.711,50.275,41.740002,23800,34.479641
2011-04-05,50.166,50.432,50.105,41.490002,65800,34.273132
2011-04-06,50.65,50.892,50.432,41.970001,44300,34.66964
2011-04-07,50.808,50.929,50.335,41.889999,18800,34.60355
2011-04-08,50.904,51.231,50.904,42.32,49100,34.958759
2011-04-11,51.219,51.268,50.795,42.110001,30500,34.78529
2011-04-12,50.541,50.735,50.251,41.700001,12600,34.446598
2011-04-13,51.05,51.05,50.493,41.799999,23200,34.529202
2011-04-14,50.323,50.844,50.299,41.950001,19700,34.653118
2011-04-15,50.469,50.711,50.311,41.830002,13900,34.553997
2011-04-18,49.403,49.44,48.665,40.84,26200,33.736191
2011-04-19,49.621,49.863,49.512,41.169998,31200,34.008793
2011-04-20,50.759,51.11,50.759,42.130001,32800,34.801811
2011-04-21,51.498,51.498,51.219,42.43,130800,35.049625
2011-04-25,51.134,51.607,50.904,42.450001,187100,35.066147
2011-04-26,51.679,51.982,51.534,42.880001,31600,35.421349
2011-04-27,52.163,52.575,51.703,43.360001,16500,35.817856
2011-04-28,52.551,52.841,52.49,43.59,14500,36.007847
2011-04-29,52.841,53.12,52.829,43.810001,14000,36.189587
2011-05-02,53.12,53.374,52.878,43.75,16000,36.140015
2011-05-03,52.72,52.902,52.381,43.360001,145000,35.817856
2011-05-04,52.708,52.708,51.946,43.080002,17000,35.586567
2011-05-05,51.437,51.582,50.844,42.18,10800,34.843113
2011-05-06,51.752,51.824,50.699,42.150002,14400,34.818329
2011-05-09,50.917,51.219,50.723,42.25,10000,34.900928
2011-05-10,51.473,51.897,51.304,42.610001,35600,35.198318
2011-05-11,51.486,51.486,50.638,41.919998,22300,34.628338
2011-05-12,50.614,51.171,50.432,42.080002,33000,34.760509
2011-05-13,50.65,50.747,49.96,41.360001,23400,34.165741
2011-05-16,49.791,50.396,49.694,41.240002,35400,34.066616
2011-05-17,49.718,49.96,49.415,41.189999,40700,34.025311
2011-05-18,49.875,50.432,49.875,41.66,20700,34.413563
2011-05-19,50.541,50.747,50.396,41.919998,17000,34.628338
2011-05-20,50.299,50.323,49.779,41.27,15100,34.091408
2011-05-23,48.592,48.871,48.459,40.209999,17600,33.215775
2011-05-24,49.21,49.21,48.786,40.450001,17400,33.414036
2011-05-25,48.883,49.391,48.859,40.799999,49500,33.703144
2011-05-26,49.5,49.839,49.222,41.110001,13300,33.959232
2011-05-27,50.105,50.36,50.105,41.580002,15000,34.347485
2011-05-31,51.219,51.219,50.783,42.220001,12300,34.876144
2011-06-01,50.88,50.892,49.827,41.200001,48800,34.033581
2011-06-02,50.178,50.178,49.621,41.310001,26500,34.124443
2011-06-03,49.609,50.348,49.5,41.349998,24600,34.157482
2011-06-06,49.9,49.9,49.149,40.75,88700,33.661858
2011-06-07,49.827,49.972,49.597,40.970001,160200,33.843578
2011-06-08,49.234,49.319,48.762,40.299999,21700,33.290123
2011-06-09,48.846,49.5,48.846,40.830002,15400,33.727928
2011-06-10,48.762,48.955,48.169,39.900002,108400,32.959702
2011-06-13,48.399,48.677,48.011,39.900002,29100,32.959702
2011-06-14,49.089,49.476,49.089,40.75,8600,33.661858
2011-06-15,48.326,48.435,47.466,39.290001,26900,32.455803
2011-06-16,47.382,47.672,47.031,39.259998,62400,32.431023
2011-06-17,47.864,47.864,47.539,39.59,14800,32.878639
2011-06-20,47.226,47.599,47.226,39.380001,51500,32.70425
2011-06-21,48.081,48.611,48.045,40.360001,20100,33.518108
2011-06-22,48.225,48.586,48.081,39.950001,18100,33.177624
2011-06-23,46.997,47.575,46.672,39.509998,12400,32.812218
2011-06-24,47.527,47.527,46.684,38.93,36600,32.33054
2011-06-27,46.84,47.443,46.732,39.32,11200,32.654427
2011-06-28,47.683,47.972,47.443,39.84,19300,33.086281
2011-06-29,48.454,48.936,48.334,40.639999,61500,33.750652
2011-06-30,49.176,49.803,49.032,41.330002,13400,34.323692
2011-07-01,49.694,50.188,49.526,41.630001,244500,34.572815
2011-07-05,49.935,50.031,49.562,41.25,20600,34.25724
2011-07-06,49.285,49.598,49.152,41.110001,1201900,34.140991
2011-07-07,49.887,49.995,49.73,41.360001,298600,34.34861
2011-07-08,49.14,49.273,48.972,40.900002,126300,33.966572
2011-07-11,47.912,47.912,47.346,39.459999,24200,32.770683
2011-07-12,47.274,47.695,47.105,39.119999,56400,32.488331
2011-07-13,47.623,48.273,47.455,39.639999,70800,32.920174
2011-07-14,48.057,48.057,47.081,39.099998,105600,32.471714
2011-07-15,47.479,47.479,47.154,39.330002,37400,32.662735
2011-07-18,46.72,46.792,46.142,38.689999,25800,32.131222
2011-07-19,47.166,47.346,47.069,39.27,19600,32.612892
2011-07-20,47.792,47.996,47.587,39.779999,10000,33.036442
2011-07-21,48.55,49.273,48.466,40.740002,11100,33.833702
2011-07-22,49.176,49.273,48.839,40.880001,21300,33.94997
2011-07-25,48.791,48.936,48.562,40.34,80000,33.501511
2011-07-26,48.912,49.14,48.755,40.630001,19200,33.742348
2011-07-27,48.442,48.478,47.623,39.610001,59500,32.89526
2011-07-28,47.587,47.984,47.214,39.509998,38200,32.812218
2011-07-29,47.358,48.033,47.25,39.459999,19400,32.770683
2011-08-01,48.165,48.165,46.527,39.02,14400,32.405273
2011-08-02,46.479,46.696,45.564,37.869999,13700,31.450233
2011-08-03,45.769,45.925,44.769,37.91,153300,31.483444
2011-08-04,44.288,44.288,42.433,35.240002,79300,29.266068
2011-08-05,43.469,43.589,41.795,35.82,145800,29.747744
2011-08-08,41.627,41.651,38.917,33.220001,79000,27.588497
2011-08-09,41.265,42.482,40.001,35.279999,76200,29.299286
2011-08-10,41.037,41.037,39.688,33.009998,127200,27.414099
2011-08-11,39.857,42,39.784,34.66,87500,28.784389
2011-08-12,42.193,42.554,41.759,35.139999,66000,29.183022
2011-08-15,42.771,43.324,42.771,35.919998,28100,29.83079
2011-08-16,42.409,43.072,42.205,35.349998,45000,29.357418
2011-08-17,43.324,43.397,42.53,35.580002,24900,29.548439
2011-08-18,41.229,41.229,40.266,33.799999,18900,28.070181
2011-08-19,40.001,41,39.784,33.09,22700,27.480536
2011-08-22,41.35,41.35,40.049,33.32,38900,27.671551
2011-08-23,40.615,41.554,40.422,34.450001,23100,28.609999
2011-08-24,41.265,41.879,41.133,34.490002,16700,28.643206
2011-08-25,41.518,41.639,40.29,33.529999,70600,27.845947
2011-08-26,40.23,41.109,40.146,34.040001,11200,28.269489
2011-08-29,41.855,42.12,41.723,34.939999,1480100,29.016926
2011-08-30,41.651,42.132,41.422,34.84,51700,28.93388
2011-08-31,42.626,42.891,42.361,35.349998,62200,29.357418
2011-09-01,42.542,42.999,42.181,35.09,74100,29.141487
2011-09-02,41.362,41.47,40.964,34.049999,41200,28.277794
2011-09-06,39.182,39.7,38.869,32.970001,1155300,27.380884
2011-09-07,40.266,40.892,40.133,33.939999,36400,28.186445
2011-09-08,40.555,40.736,40.013,33.349998,18400,27.696463
2011-09-09,39.23,39.315,38.303,31.92,60500,26.508883
2011-09-12,37.617,38.171,37.232,31.610001,57300,26.251431
2011-09-13,38.05,38.809,38.05,32.09,117700,26.650059
2011-09-14,38.761,39.531,38.303,32.66,23100,27.123432
2011-09-15,40.049,40.338,39.736,33.5,150800,27.821032
2011-09-16,39.935,40.234,39.504,33.150002,36700,27.692385
2011-09-19,38.378,38.905,38.211,32.32,44000,26.999039
2011-09-20,38.893,39.312,38.654,32.48,23600,27.132694
2011-09-21,38.929,38.953,37.696,31.51,33200,26.322388
2011-09-22,36.451,36.69,35.876,30.389999,51700,25.386776
2011-09-23,36.26,36.762,35.829,30.639999,53800,25.595621
2011-09-26,36.942,37.505,36.499,31.33,38000,26.172026
2011-09-27,38.738,39.228,38.486,32.259998,45100,26.948914
2011-09-28,38.845,39.013,37.78,31.639999,45500,26.430984
2011-09-29,39.049,39.324,38.426,32.41,11000,27.074215
2011-09-30,38.259,38.259,37.576,31.43,18400,26.255562
2011-10-03,37.205,37.433,36.451,30.450001,29500,25.436899
2011-10-04,35.853,37.098,35.757,30.99,347300,25.887999
2011-10-05,37.05,37.696,36.774,31.469999,17300,26.288965
2011-10-06,37.9,38.797,37.768,32.41,62000,27.074215
2011-10-07,39.192,39.192,38.51,32.200001,20000,26.89879
2011-10-10,39.408,40.138,39.408,33.450001,38100,27.943003
2011-10-11,39.42,39.994,39.42,33.400002,41900,27.901237
2011-10-12,40.844,41.18,40.713,34.09,15100,28.477636
2011-10-13,40.509,40.713,39.947,33.849998,8700,28.277149
2011-10-14,41.359,41.467,40.82,34.529999,55200,28.845192
2011-10-17,40.904,40.904,39.935,33.360001,58100,27.867817
2011-10-18,40.138,40.928,39.695,34.029999,31100,28.427509
2011-10-19,40.82,40.844,40.102,33.560001,21900,28.034889
2011-10-20,40.006,40.258,39.492,33.43,30700,27.926291
2011-10-21,40.928,41.084,40.701,34.32,26500,28.669771
2011-10-24,41.06,41.742,41.06,34.779999,18700,29.054039
2011-10-25,41.263,41.515,40.868,34.189999,50100,28.561169
2011-10-26,41.73,41.73,40.677,34.75,27100,29.028975
2011-10-27,43.574,44.16,43.37,36.639999,22800,30.607817
2011-10-28,43.227,43.622,43.119,36.439999,207400,30.440742
2011-10-31,42.413,42.413,41.407,34.610001,20700,28.912029
2011-11-01,39.695,40.09,39.492,33.200001,42000,27.734156
2011-11-02,40.162,40.533,39.97,33.68,347300,28.135132
2011-11-03,41.203,41.67,40.318,34.77,160700,29.045687
2011-11-04,40.856,40.988,40.545,34.189999,25900,28.561169
2011-11-07,40.844,41.048,40.425,34.290001,8400,28.644703
2011-11-08,41.311,41.67,41,34.810001,13000,29.079098
2011-11-09,39.683,39.911,39.156,32.790001,31700,27.391657
2011-11-10,40.09,40.09,39.384,33.310001,68300,27.82605
2011-11-11,40.94,40.94,40.629,34.049999,6100,28.44422
2011-11-14,40.222,40.33,39.875,33.369999,12300,27.876171
2011-11-15,39.791,40.018,39.468,33.189999,25500,27.725807
2011-11-16,39.396,39.791,38.989,32.610001,62400,27.241289
2011-11-17,38.989,39.336,38.366,32.189999,86000,26.890432
2011-11-18,38.977,39.192,38.678,32.459999,228200,27.115986
2011-11-21,37.888,37.923,37.325,31.58,86200,26.380863
2011-11-22,37.672,37.947,37.481,31.5,131700,26.314035
2011-11-23,37.014,37.014,36.451,30.58,35400,25.5455
2011-11-25,36.451,37.002,36.451,30.469999,24000,25.453608
2011-11-28,38.079,38.366,37.864,31.879999,74000,26.631472
2011-11-29,38.127,38.594,38.127,32.049999,84000,26.773487
2011-11-30,40.006,40.509,39.863,33.84,43400,28.268791
2011-12-01,40.09,40.282,39.863,33.369999,18200,27.876171
2011-12-02,40.665,40.665,39.647,33.200001,215000,27.734156
2011-12-05,40.761,40.761,40.102,33.59,14200,28.059954
2011-12-06,40.018,40.366,39.911,33.459999,64500,27.951353
2011-12-07,39.587,40.545,39.48,33.77,33800,28.210314
2011-12-08,39.683,39.791,38.929,32.57,31100,27.207876
2011-12-09,39.563,39.982,39.563,33.310001,30600,27.82605
2011-12-12,38.929,38.941,38.402,32.299999,31000,26.982328
2011-12-13,39.156,39.156,37.912,31.690001,46000,26.472755
2011-12-14,37.864,37.947,37.409,31.299999,190400,26.146963
2011-12-15,38.031,38.115,37.66,31.549999,42900,26.355797
2011-12-16,37.109,37.156,36.552,30.950001,181000,26.105293
2011-12-19,36.872,37.856,36.445,30.76,60100,25.945032
2011-12-20,37.298,37.879,37.287,31.870001,32100,26.881285
2011-12-21,37.63,37.63,37.263,31.65,37500,26.695721
2011-12-22,37.63,38.081,37.619,32.09,49100,27.066845
2011-12-23,38.081,38.271,38.069,32.189999,22500,27.15119
2011-12-27,37.939,38.223,37.939,32.130001,20000,27.100584
2011-12-28,37.868,37.986,37.334,31.51,25000,26.577631
2011-12-29,37.346,37.962,37.346,31.99,79700,26.982494
2011-12-30,37.974,38.2,37.974,32.150002,174600,27.117451
2012-01-03,38.994,39.48,38.994,33.200001,29500,28.003088
2012-01-04,39.006,39.124,38.769,32.950001,19200,27.792227
2012-01-05,38.354,38.437,38.117,32.349998,21200,27.286146
2012-01-06,38.152,38.152,37.832,31.969999,14700,26.96563
2012-01-09,37.785,37.974,37.69,32.029999,24600,27.016235
2012-01-10,38.709,38.733,38.508,32.57,29700,27.471706
2012-01-11,38.2,38.448,38.128,32.389999,24200,27.31988
2012-01-12,38.626,38.745,38.377,32.619999,14800,27.51388
2012-01-13,38.176,38.188,37.796,32.18,41600,27.142757
2012-01-17,38.816,39.006,38.686,32.689999,34600,27.572927
2012-01-18,38.994,39.444,38.958,33.25,52800,28.045265
2012-01-19,39.705,40.025,39.705,33.759998,23800,28.475435
2012-01-20,40.013,40.286,39.942,33.98,42500,28.660992
2012-01-23,40.476,40.725,40.44,34.240002,22000,28.880304
2012-01-24,40.073,40.488,39.954,34.110001,32500,28.770645
2012-01-25,40.132,40.997,40.049,34.490002,72400,29.091164
2012-01-26,41.235,41.365,40.713,34.48,79300,29.082731
2012-01-27,40.476,40.938,40.476,34.529999,28600,29.124903
2012-01-30,40.073,40.369,40.073,34.029999,13900,28.703171
2012-01-31,40.808,40.808,40.298,34.34,49200,28.964649
2012-02-01,41.14,41.661,41.14,34.959999,40700,29.487593
2012-02-02,41.555,41.733,41.424,35.18,249200,29.673155
2012-02-03,41.899,42.373,41.899,35.740002,28400,30.145498
2012-02-06,41.827,42.147,41.827,35.52,97300,29.959932
2012-02-07,41.958,42.479,41.899,35.790001,31400,30.187675
2012-02-08,42.408,42.693,42.325,35.939999,23300,30.314186
2012-02-09,43.096,43.096,42.503,35.889999,14300,30.272011
2012-02-10,41.768,41.899,41.543,35.18,72100,29.673155
2012-02-13,42.219,42.373,42.041,35.599998,36000,30.027412
2012-02-14,42.005,42.053,41.507,35.32,86200,29.791241
2012-02-15,42.147,42.147,41.65,35.150002,56700,29.647856
2012-02-16,41.733,42.337,41.602,35.709999,22900,30.120188
2012-02-17,42.669,42.669,42.432,35.98,28100,30.347929
2012-02-21,42.717,42.942,42.681,36.040001,21100,30.398529
2012-02-22,42.681,42.728,42.444,35.950001,127900,30.32262
2012-02-23,42.515,42.847,42.456,36.139999,24400,30.48288
2012-02-24,43.001,43.274,43.001,36.360001,55000,30.668446
2012-02-27,42.539,42.977,42.337,36.200001,23100,30.533489
2012-02-28,42.989,43.357,42.906,36.540001,40100,30.820271
2012-02-29,43.558,43.629,42.871,36.169998,28700,30.508196
2012-03-01,43.143,43.452,43.143,36.57,42000,30.845581
2012-03-02,42.989,43.167,42.883,36.209999,341000,30.541925
2012-03-05,42.8,42.847,42.634,36.060001,47600,30.415413
2012-03-06,41.59,41.626,41.175,34.84,51400,29.386381
2012-03-07,41.507,41.792,41.448,35.25,55700,29.732199
2012-03-08,42.349,42.847,42.313,36.07,97400,30.423843
2012-03-09,42.491,42.657,42.396,35.790001,20400,30.187675
2012-03-12,42.337,42.491,42.266,35.82,26200,30.212973
2012-03-13,42.515,43.179,42.515,36.419998,34200,30.719061
2012-03-14,43.037,43.203,42.764,36.169998,68700,30.508196
2012-03-15,42.918,43.297,42.883,36.470001,66100,30.76124
2012-03-16,43.282,43.542,43.282,36.700001,160500,31.017315
2012-03-19,43.329,43.708,43.282,36.880001,33000,31.169441
2012-03-20,43.01,43.081,42.749,36.27,43500,30.653898
2012-03-21,42.856,42.915,42.489,36.150002,18800,30.552479
2012-03-22,42.205,42.442,42.205,35.82,60700,30.273567
2012-03-23,42.323,42.702,42.276,36.09,17200,30.501768
2012-03-26,43.033,43.282,42.856,36.580002,27100,30.915895
2012-03-27,43.14,43.14,42.832,36.240002,19500,30.628544
2012-03-28,42.797,42.797,42.276,35.810001,10200,30.26512
2012-03-29,41.957,42.205,41.779,35.669998,20000,30.146797
2012-03-30,42.536,42.536,42.158,35.830002,50100,30.282024
2012-04-02,42.181,42.974,42.181,36.25,26600,30.636992
2012-04-03,42.619,42.667,41.815,35.540001,15300,30.03693
2012-04-04,41.164,41.164,40.844,34.650002,38800,29.284731
2012-04-05,40.667,41.046,40.643,34.529999,26300,29.183319
2012-04-09,40.489,40.608,40.253,34.290001,27800,28.98048
2012-04-10,40.288,40.347,39.543,33.529999,33100,28.338156
2012-04-11,40.454,40.501,40.075,33.900002,85700,28.650862
2012-04-12,40.501,40.915,40.501,34.549999,20200,29.20022
2012-04-13,40.442,40.442,39.851,33.75,29800,28.524096
2012-04-16,40.17,40.205,39.851,33.830002,56700,28.591715
2012-04-17,40.596,41.01,40.466,34.580002,23600,29.225578
2012-04-18,40.478,40.75,40.395,34.209999,27500,28.912868
2012-04-19,40.347,40.513,39.981,33.93,21300,28.676228
2012-04-20,40.501,40.643,40.454,34.189999,35900,28.895964
2012-04-23,39.602,39.697,39.33,33.529999,13400,28.338156
2012-04-24,39.898,40.312,39.874,33.919998,52700,28.66777
2012-04-25,40.631,40.691,40.478,34.360001,21800,29.039635
2012-04-26,40.442,40.844,40.43,34.5,4100,29.157965
2012-04-27,41.105,41.164,40.939,34.790001,17800,29.403057
2012-04-30,40.809,40.88,40.643,34.43,19000,29.098803
2012-05-01,40.738,41.152,40.738,34.560001,9800,29.208673
2012-05-02,40.3,40.3,39.91,33.849998,517900,28.608608
2012-05-03,40.111,40.111,39.543,33.560001,14000,28.363512
2012-05-04,39.484,39.496,39.105,33.18,51000,28.042356
2012-05-07,39.306,39.578,39.212,33.32,106000,28.160679
2012-05-08,39.034,39.081,38.513,32.91,98000,27.814165
2012-05-09,38.111,38.513,37.957,32.459999,115700,27.43384
2012-05-10,38.762,38.939,38.62,32.700001,66200,27.636675
2012-05-11,38.23,38.797,38.23,32.48,18000,27.450745
2012-05-14,37.709,37.839,37.543,31.790001,14000,26.867584
2012-05-15,37.307,37.484,36.064,31.32,40000,26.47036
2012-05-16,37.034,37.259,36.68,31.040001,34100,26.233715
2012-05-17,36.549,36.585,36.159,30.559999,40100,25.828035
2012-05-18,36.301,36.348,35.899,30.4,62500,25.692814
2012-05-21,36.123,36.632,36.112,30.959999,17700,26.166101
2012-05-22,36.715,37.105,36.715,31.1,16500,26.284426
2012-05-23,36.183,36.183,35.555,30.459999,87000,25.743523
2012-05-24,36.123,36.218,35.674,30.35,40000,25.650555
2012-05-25,35.863,36.017,35.804,30.280001,22800,25.591394
2012-05-29,36.277,36.467,35.993,30.65,48800,25.904102
2012-05-30,35.638,35.733,35.295,29.889999,6200,25.261782
2012-05-31,35.532,35.638,35.082,30.1,28500,25.439266
2012-06-01,35.094,35.094,34.562,29.27,39700,24.737787
2012-06-04,35.047,35.047,34.585,29.48,433500,24.915266
2012-06-05,34.857,35.153,34.798,29.690001,255700,25.092752
2012-06-06,35.461,36.183,35.413,30.58,20900,25.844938
2012-06-07,36.668,36.774,36.301,30.75,66000,25.988621
2012-06-08,35.816,36.23,35.757,30.620001,25800,25.878754
2012-06-11,36.49,36.49,35.792,30.25,16700,25.566042
2012-06-12,36.017,36.277,35.851,30.65,26200,25.904102
2012-06-13,35.981,36.277,35.899,30.360001,14800,25.65901
2012-06-14,35.958,36.348,35.958,30.68,14100,25.929461
2012-06-15,35.259,35.77,35.259,30.809999,29200,26.537558
2012-06-18,35.271,35.515,35.248,30.530001,37700,26.296387
2012-06-19,35.828,36.339,35.817,31.15,20200,26.830408
2012-06-20,36.328,36.583,36.235,31.370001,17900,27.019903
2012-06-21,36.374,36.374,35.457,30.540001,17200,26.305
2012-06-22,35.828,35.852,35.573,30.83,12600,26.554785
2012-06-25,35.074,35.074,34.749,30.02,5400,25.857109
2012-06-26,34.958,35.167,34.714,30.25,35400,26.055212
2012-06-27,35.213,35.515,35.201,30.530001,19800,26.296387
2012-06-28,35.178,35.48,35.039,30.559999,18200,26.322224
2012-06-29,36.699,36.931,36.653,31.790001,21800,27.381659
2012-07-02,37.129,37.372,36.838,32.040001,45000,27.596994
2012-07-03,37.28,37.523,37.233,32.23,12900,27.760643
2012-07-05,36.699,36.885,36.699,31.65,554600,27.261078
2012-07-06,36.362,36.362,36.061,31.280001,36300,26.942383
2012-07-09,36.165,36.293,35.979,31.26,31800,26.925158
2012-07-10,36.339,36.444,35.817,30.93,27000,26.640917
2012-07-11,36.037,36.246,36.037,31.139999,8500,26.821793
2012-07-12,35.631,35.805,35.445,30.74,20300,26.477264
2012-07-13,35.875,36.328,35.875,31.280001,42800,26.942383
2012-07-16,36.095,36.27,35.979,31.190001,14000,26.864864
2012-07-17,36.281,36.351,35.852,31.24,63900,26.907927
2012-07-18,36.328,36.467,36.281,31.35,8100,27.002672
2012-07-19,36.618,36.78,36.56,31.65,17100,27.261078
2012-07-20,35.968,35.968,35.712,30.76,24300,26.494492
2012-07-23,34.772,35.085,34.551,30.209999,28600,26.020754
2012-07-24,34.958,34.958,34.226,29.68,38500,25.564259
2012-07-25,34.795,34.923,34.505,29.9,63500,25.753744
2012-07-26,35.735,35.875,35.561,30.82,93400,26.546169
2012-07-27,36.235,36.85,36.235,31.540001,10600,27.166325
2012-07-30,36.537,36.722,36.374,31.59,26900,27.209393
2012-07-31,36.653,36.722,36.478,31.42,388500,27.062969
2012-08-01,36.548,36.746,36.42,31.370001,8200,27.019903
2012-08-02,36.002,36.316,35.585,30.92,178000,26.632305
2012-08-03,36.746,37.372,36.746,32.040001,33500,27.596994
2012-08-06,37.349,37.663,37.349,32.32,15100,27.838167
2012-08-07,38.046,38.185,37.976,32.790001,5700,28.242989
2012-08-08,37.732,37.976,37.732,32.669998,10400,28.139629
2012-08-09,37.86,38.104,37.848,32.700001,17600,28.165476
2012-08-10,37.779,38.023,37.628,32.669998,7400,28.139629
2012-08-13,37.907,37.93,37.814,32.639999,6900,28.113792
2012-08-14,38.023,38.057,37.907,32.68,5100,28.148245
2012-08-15,37.895,37.941,37.848,32.66,5900,28.13101
2012-08-16,38.22,38.592,38.104,33.16,16000,28.561687
2012-08-17,38.545,38.545,38.417,33.200001,15300,28.596132
2012-08-20,38.266,38.487,38.139,33.150002,15900,28.553062
2012-08-21,38.835,38.847,38.673,33.369999,6500,28.742558
2012-08-22,38.487,38.719,38.371,33.349998,5900,28.72533
2012-08-23,38.475,38.545,38.313,33.049999,3600,28.466932
2012-08-24,38.104,38.499,38.081,33.080002,248300,28.492775
2012-08-27,38.499,38.615,38.336,33.119999,214500,28.527224
2012-08-28,38.441,38.452,38.336,33.040001,8300,28.458326
2012-08-29,38.336,38.348,38.22,32.98,4400,28.406645
2012-08-30,38.22,38.22,37.686,32.490002,17400,27.984583
2012-08-31,38.278,38.313,37.848,32.82,8600,28.268831
2012-09-04,38.092,38.104,37.883,32.700001,20200,28.165476
2012-09-05,37.848,37.918,37.674,32.529999,113100,28.019041
2012-09-06,38.15,38.847,38.15,33.400002,5400,28.768404
2012-09-07,39.381,39.532,39.346,34.009998,71800,29.293816
2012-09-10,39.439,39.439,39.218,33.82,7300,29.130157
2012-09-11,39.741,39.834,39.718,34.259998,8100,29.50914
2012-09-12,40.124,40.182,39.892,34.509998,13900,29.724476
2012-09-13,40.008,40.821,39.764,35.029999,36200,30.172367
2012-09-14,41.25,41.482,41.111,35.48,23800,30.559971
2012-09-17,41.006,41.146,40.821,35.23,48000,30.344629
