"Date","VNQ.Open","VNQ.High","VNQ.Low","VNQ.Close","VNQ.Volume","VNQ.Adjusted"
2010-06-03,66.198,66.265,65.066,49.290001,2171700,37.005657
2010-06-04,64.36,64.88,61.603,46.5,9751200,34.910992
2010-06-07,62.282,63.308,61.497,46.25,3646600,34.723301
2010-06-08,61.83,62.828,60.244,47.080002,4966300,35.346439
2010-06-09,63.308,64.893,62.762,47.360001,4130400,35.55666
2010-06-10,64.44,66.065,63.881,49.41,3918800,37.095741
2010-06-11,65.106,66.758,64.986,50,2626800,37.538696
2010-06-14,67.477,68.13,66.744,50.619999,2967100,38.004181
2010-06-15,67.837,69.075,67.384,51.75,2692500,38.852558
2010-06-16,68.423,68.876,67.957,51.279999,2496600,38.499695
2010-06-17,68.583,68.769,67.703,51.389999,3137100,38.582279
2010-06-18,68.702,68.702,67.89,51.23,1981200,38.462147
2010-06-21,69.182,69.462,67.504,50.830002,2910100,38.161846
2010-06-22,67.89,68.17,65.519,49.32,4468100,37.028175
2010-06-23,65.612,66.638,64.627,49.450001,2987900,37.125786
2010-06-24,64.219,64.457,63.058,47.950001,3163500,36.33987
2010-06-25,63.533,65.156,63.124,49.16,4883700,37.256882
2010-06-28,65.104,65.169,63.85,48.580002,2439400,36.817333
2010-06-29,63.137,63.164,61.488,46.990002,4804700,35.612316
2010-06-30,62.095,62.953,61.145,46.490002,3616100,35.233379
2010-07-01,61.383,61.673,59.614,46.330002,7804700,35.112118
2010-07-02,61.383,61.633,59.641,45.439999,2682600,34.437614
2010-07-06,61.132,61.422,58.005,44.43,4989800,33.672161
2010-07-07,58.717,61.554,58.651,46.59,3702500,35.30917
2010-07-08,62.346,62.794,61.132,47.169998,2288500,35.74873
2010-07-09,62.135,63.151,61.95,47.77,1597100,36.203445
2010-07-12,62.926,63.428,62.24,47.919998,2419900,36.317127
2010-07-13,64.18,65.024,63.85,49.099998,2622800,37.211422
2010-07-14,64.483,65.011,63.56,48.810001,2297300,36.991631
2010-07-15,64.497,64.523,62.913,48.650002,2560700,36.87038
2010-07-16,63.771,63.863,61.62,47.07,2758100,35.672939
2010-07-19,62.214,63.203,61.185,47.650002,2740600,36.112499
2010-07-20,61.858,64.272,61.646,48.540001,3494800,36.787018
2010-07-21,64.338,64.549,62.385,47.529999,3526700,36.021561
2010-07-22,63.52,65.592,63.454,49.310001,3295200,37.37056
2010-07-23,64.972,65.948,63.916,49.939999,2956400,37.848026
2010-07-26,66.04,67.703,65.499,51.189999,3857800,38.795368
2010-07-27,68.191,68.376,66.753,51.18,3483300,38.787792
2010-07-28,67.333,68.218,67.004,51.080002,2919200,38.712002
2010-07-29,67.967,68.138,66.159,50.650002,2276900,38.38612
2010-07-30,66.08,67.571,65.908,50.950001,2746300,38.613472
2010-08-02,68.323,69.682,68.112,52.66,3018300,39.909439
2010-08-03,69.313,69.365,68.323,52.150002,1955500,39.522915
2010-08-04,69.128,69.326,68.481,52.52,2041300,39.803329
2010-08-05,68.93,69.273,68.283,51.860001,1847300,39.303135
2010-08-06,67.703,68.323,66.977,51.619999,1836100,39.121258
2010-08-09,68.455,69.115,68.033,52.209999,2914500,39.568398
2010-08-10,68.323,68.917,67.505,51.700001,2180200,39.181877
2010-08-11,67.083,67.413,65.961,50.41,2688600,38.204231
2010-08-12,65.645,66.357,65.315,49.779999,2632600,37.726761
2010-08-13,65.645,66.172,65.473,49.779999,2208700,37.726761
2010-08-16,65.354,66.225,64.985,49.740002,1827400,37.696457
2010-08-17,66.278,67.611,65.882,50.880001,2290800,38.560425
2010-08-18,67.333,67.65,66.647,50.93,1651800,38.598316
2010-08-19,67.004,67.004,65.117,49.630001,2883700,37.613087
2010-08-20,65.117,65.367,64.602,49.470001,1585400,37.491833
2010-08-23,65.539,65.763,64.906,49.209999,1535700,37.294777
2010-08-24,63.995,65.104,63.481,49.009998,2611500,37.1432
2010-08-25,64.127,66.027,64.035,49.790001,1817700,37.734348
2010-08-26,66.172,66.555,65.209,49.490002,2792800,37.506989
2010-08-27,65.71,66.502,64.325,50.310001,2298700,38.128448
2010-08-30,66.291,66.872,65.803,49.919998,1641900,37.832874
2010-08-31,65.658,66.581,65.301,50.299999,2804700,38.120865
2010-09-01,67.149,68.706,67.136,51.939999,2037800,39.363758
2010-09-02,68.6,69.497,68.429,52.599998,1990000,39.86396
2010-09-03,70.368,70.461,69.695,53.369999,2093000,40.447521
2010-09-07,69.827,70.078,69.26,52.549999,1728300,39.826073
2010-09-08,69.418,69.92,69.181,52.66,2043200,39.909439
2010-09-09,70.21,70.302,68.468,52.049999,1428600,39.447121
2010-09-10,68.89,69.365,68.508,52.330002,1024300,39.65934
2010-09-13,69.709,70.236,69.484,53.189999,1611000,40.311104
2010-09-14,69.999,70.434,69.537,52.990002,1842800,40.159534
2010-09-15,69.577,70.791,69.497,53.450001,3981000,40.508152
2010-09-16,70.395,70.645,69.88,53.169998,1490300,40.295944
2010-09-17,70.461,70.672,69.735,53.330002,1287600,40.417202
2010-09-20,70.619,72.374,70.474,54.630001,1801800,41.402443
2010-09-21,72.268,72.268,70.87,53.830002,3266300,40.796139
2010-09-22,70.645,71.147,69.933,53.099998,2927100,40.242897
2010-09-23,69.511,69.656,68.072,51.790001,2352800,39.250084
2010-09-24,68.04,69.047,67.897,52.779999,3617600,40.360424
2010-09-27,69.283,69.283,67.844,52.130001,1765200,39.863365
2010-09-28,68.394,68.616,67.164,52.34,1755000,40.023952
2010-09-29,68.354,68.367,67.661,51.93,2032200,39.710434
2010-09-30,68.459,69.074,67.583,52.080002,2745600,39.825142
2010-10-01,68.511,68.786,67.596,52.34,6097900,40.023952
2010-10-04,68.328,69.074,68.197,52.82,5232900,40.391006
2010-10-05,69.453,70.407,69.074,53.66,2061300,41.033337
2010-10-06,69.911,70.094,69.427,53.369999,2100000,40.811592
2010-10-07,70.094,70.473,69.649,53.52,1283000,40.926296
2010-10-08,70.028,70.355,69.623,53.669998,1118100,41.040997
2010-10-11,70.277,70.407,69.989,53.66,954600,41.033337
2010-10-12,69.976,70.852,69.675,54.040001,1686500,41.323936
2010-10-13,70.878,72.042,70.761,54.599998,1634600,41.752159
2010-10-14,71.271,71.676,70.774,54.459999,1587600,41.645096
2010-10-15,71.597,71.82,70.97,54.389999,1794000,41.591576
2010-10-18,71.101,72.121,71.022,55.09,1638000,42.126862
2010-10-19,71.205,72.238,70.917,54.41,1987000,41.606873
2010-10-20,71.297,73.337,71.297,55.599998,1958700,42.516857
2010-10-21,73.141,73.468,72.16,55.540001,1848300,42.470982
2010-10-22,72.84,73.114,72.147,55.57,1147900,42.493908
2010-10-25,73.232,73.232,72.67,55.669998,1663900,42.570377
2010-10-26,72.251,72.487,71.885,55.27,1669500,42.2645
2010-10-27,71.964,72.264,71.271,54.880001,2485700,41.966278
2010-10-28,72.108,72.421,70.63,54.540001,1185400,41.706276
2010-10-29,71.179,71.624,71.035,54.549999,1017800,41.713924
2010-11-01,71.676,72.631,71.493,55.02,1263100,42.073334
2010-11-02,72.5,72.67,72.029,55.400002,1166400,42.363914
2010-11-03,72.722,72.722,71.82,55.400002,1589400,42.363914
2010-11-04,73.114,74.252,72.931,56.68,1186500,43.342712
2010-11-05,74.383,75.39,73.834,57.290001,1534200,43.809177
2010-11-08,74.71,74.932,73.886,56.98,1784400,43.572124
2010-11-09,74.697,74.814,70.996,54.669998,3078600,41.805691
2010-11-10,71.807,72.421,71.532,55.349998,1480000,42.325672
2010-11-11,71.924,72.487,71.597,54.91,1305100,41.989212
2010-11-12,71.401,72.003,70.787,54.400002,1683700,41.599224
2010-11-15,71.297,71.689,70.342,53.880001,2017000,41.201576
2010-11-16,69.976,70.015,67.504,52.029999,3883400,39.786903
2010-11-17,68.211,68.969,67.949,52.43,1503300,40.092773
2010-11-18,69.714,69.832,69.034,52.900002,2498900,40.452187
2010-11-19,68.982,69.714,68.433,53.18,2001900,40.666302
2010-11-22,69.361,69.963,69.322,53.32,1443200,40.773354
2010-11-23,68.943,69.309,68.76,52.900002,2671600,40.452187
2010-11-24,69.727,70.617,69.701,53.919998,1555400,41.232174
2010-11-26,70.198,70.682,70.054,53.810001,661100,41.148052
2010-11-29,70.002,70.538,69.361,53.779999,1620500,41.125111
2010-11-30,69.701,70.447,69.584,53.540001,1652000,40.941593
2010-12-01,70.878,70.878,69.845,53.849998,2195300,41.178642
2010-12-02,70.643,71.558,70.473,54.68,1353800,41.813339
2010-12-03,71.009,71.676,70.839,54.669998,1589000,41.805691
2010-12-06,71.454,71.807,70.721,54.779999,1602500,41.889801
2010-12-07,72.33,72.474,71.781,54.900002,1773500,41.981564
2010-12-08,71.977,72.068,70.316,54.09,2263600,41.362179
2010-12-09,71.009,71.244,69.95,53.610001,1487900,40.995117
2010-12-10,70.237,71.009,70.12,53.959999,2754600,41.262756
2010-12-13,70.97,71.192,70.604,54.049999,1023800,41.331577
2010-12-14,70.8,71.414,69.675,53.52,1645800,40.926296
2010-12-15,69.924,70.447,69.204,53.009998,1447800,40.536301
2010-12-16,69.44,69.767,68.982,53.099998,1270200,40.605118
2010-12-17,69.557,70.081,69.374,53.540001,2871200,40.941593
2010-12-20,70.237,71.087,70.172,54.18,2388500,41.430988
2010-12-21,71.035,71.715,70.97,54.75,2927500,41.866856
2010-12-22,71.493,72.604,71.493,55.169998,1398000,42.18803
2010-12-23,72.173,72.382,71.794,54.919998,1241600,41.996861
2010-12-27,70.253,71.171,69.994,55,1275200,42.518673
2010-12-28,71.275,71.52,70.783,55.220001,2919200,42.688751
2010-12-29,71.443,71.701,71.171,55.330002,1511400,42.773796
2010-12-30,71.456,72.025,71.456,55.48,1229500,42.889748
2010-12-31,71.753,72.115,71.533,55.369999,1168500,42.804718
2011-01-03,72.128,73.008,72.089,56.400002,1957400,43.600971
2011-01-04,73.06,73.254,71.145,55.32,2315700,42.766064
2011-01-05,71.339,71.96,71.326,55.52,1512700,42.92067
2011-01-06,72.012,72.025,71.106,55,1819300,42.518673
2011-01-07,71.52,71.727,70.498,55.02,2001200,42.534142
2011-01-10,70.886,71.326,70.395,55.009998,1668400,42.526409
2011-01-11,71.417,71.65,70.511,54.889999,1237500,42.433655
2011-01-12,71.546,71.598,70.964,55.119999,1639600,42.611446
2011-01-13,71.313,71.753,71.132,55.299999,1200400,42.750599
2011-01-14,71.482,72.012,71.3,55.669998,1334300,43.03664
2011-01-18,71.986,72.633,71.663,56.150002,1348900,43.407711
2011-01-19,72.555,72.607,71.339,55.41,2340800,42.83564
2011-01-20,71.572,72.232,71.339,55.419998,1934400,42.843369
2011-01-21,71.921,72.012,71.546,55.459999,1196800,42.874294
2011-01-24,71.844,72.465,71.611,55.740002,1143000,43.090744
2011-01-25,71.908,72.969,71.688,56.389999,1249600,43.593239
2011-01-26,73.163,73.422,72.646,56.48,2310600,43.662827
2011-01-27,73.693,74.379,73.409,57.369999,1926600,44.350849
2011-01-28,74.301,74.508,72.788,56.419998,1404200,43.616432
2011-01-31,73.331,74.185,73.202,57.169998,1916800,44.196236
2011-02-01,74.392,74.47,73.422,57.310001,2400100,44.30447
2011-02-02,74.094,74.612,74.017,57.310001,1698300,44.30447
2011-02-03,73.862,74.521,73.732,57.470001,1294300,44.428154
2011-02-04,74.431,74.508,73.487,57.049999,1842700,44.103466
2011-02-07,73.9,74.638,73.758,57.610001,1361500,44.536385
2011-02-08,74.586,74.961,74.47,57.860001,1356800,44.729649
2011-02-09,74.741,74.961,74.508,57.900002,1702500,44.760578
2011-02-10,74.664,75.375,74.664,58.139999,1364800,44.946114
2011-02-11,75.116,75.763,74.819,58.52,1355200,45.239872
2011-02-14,75.802,75.944,75.194,58.529999,1062000,45.247601
2011-02-15,75.427,75.686,75.026,58.310001,1198500,45.07753
2011-02-16,75.647,76.19,75.259,58.439999,1084400,45.178024
2011-02-17,75.608,75.957,75.504,58.5,1011000,45.224419
2011-02-18,75.789,76.177,75.673,58.73,1288000,45.402222
2011-02-22,75.388,76.151,75.142,58.220001,2159100,45.007965
2011-02-23,75.285,75.569,74.211,57.73,1966800,44.629143
2011-02-24,74.586,74.819,73.512,57.290001,1586800,44.288994
2011-02-25,74.431,75.66,74.431,58.41,1135900,45.154835
2011-02-28,76.177,77.432,76.048,59.860001,1725800,46.275784
2011-03-01,77.393,77.613,75.116,58.080002,3119700,44.899727
2011-03-02,75.026,75.233,74.172,57.549999,2400000,44.490002
2011-03-03,75.194,75.543,74.948,58.380001,1590100,45.131645
2011-03-04,75.466,75.608,74.418,57.82,1681900,44.698723
2011-03-07,75.052,75.285,73.797,57.400002,1661400,44.374043
2011-03-08,74.379,75.698,74.263,58.209999,2228600,45.000221
2011-03-09,75.297,75.634,74.664,58.150002,1358600,44.953842
2011-03-10,74.599,74.69,73.991,57.259998,1704800,44.265812
2011-03-11,73.797,74.961,73.758,57.84,1349400,44.714188
2011-03-14,74.379,74.521,73.771,57.259998,1673700,44.265812
2011-03-15,72.594,74.185,72.322,56.959999,2439500,44.033897
2011-03-16,73.668,73.745,72.089,56.119999,3176100,43.384514
2011-03-17,73.461,73.668,72.555,56.549999,1837500,43.716938
2011-03-18,73.771,74.198,73.538,57.119999,1887600,44.157578
2011-03-21,74.534,75.013,74.34,57.740002,1340600,44.636883
2011-03-22,74.702,74.858,73.991,57.369999,2793800,44.350849
2011-03-23,74.082,74.082,72.904,56.740002,1699400,43.863827
2011-03-24,73.836,73.926,72.917,56.98,1466700,44.049355
2011-03-25,72.942,73.533,72.634,57.009998,2441500,44.393528
2011-03-28,73.289,73.559,72.929,56.939999,1843000,44.339027
2011-03-29,73.199,73.572,72.403,57.169998,2293200,44.518131
2011-03-30,73.828,74.573,73.507,58,1832700,45.164448
2011-03-31,74.432,75.203,74.355,58.470001,3204000,45.53043
2011-04-01,75.485,75.703,74.804,58.560001,4149100,45.600525
2011-04-04,75.434,75.472,74.997,58.52,1072600,45.569363
2011-04-05,75.074,75.536,74.984,58.580002,1248100,45.616096
2011-04-06,75.562,75.562,75.048,58.610001,1286500,45.639454
2011-04-07,75.344,75.369,74.085,57.959999,1773000,45.133301
2011-04-08,74.637,74.933,73.674,57.540001,2259700,44.806252
2011-04-11,74.034,74.522,73.7,57.580002,1335300,44.837399
2011-04-12,73.7,74.162,73.623,57.48,1996500,44.759525
2011-04-13,74.175,74.188,73.572,57.389999,1212600,44.689442
2011-04-14,73.482,74.92,73.328,58.220001,1423500,45.335758
2011-04-15,74.971,75.768,74.804,58.970001,1408600,45.919773
2011-04-18,75.164,75.164,74.56,58.439999,1709900,45.507069
2011-04-19,75.203,75.768,75.138,58.900002,1096500,45.865273
2011-04-20,76.294,76.641,75.768,59.59,1432600,46.402576
2011-04-21,76.731,77.077,76.191,59.990002,1746900,46.714054
2011-04-25,77.206,77.835,76.808,60.389999,1421400,47.025536
2011-04-26,77.835,78.516,77.398,60.919998,2700000,47.43824
2011-04-27,78.387,78.888,78.118,61.369999,1860300,47.788658
2011-04-28,78.914,80.108,78.837,62.189999,2348200,48.427181
2011-04-29,79.993,80.07,78.452,61.830002,1777800,48.146854
2011-05-02,79.787,80.082,78.85,61.919998,2434500,48.216938
2011-05-03,79.286,79.864,77.938,61.389999,2052900,47.804226
2011-05-04,78.708,78.965,78.015,61.040001,1650200,47.531681
2011-05-05,77.964,78.914,77.72,61,1900000,47.500534
2011-05-06,78.888,79.042,77.424,60.459999,2277700,47.080036
2011-05-09,77.681,78.246,77.334,60.77,983300,47.321442
2011-05-10,78.362,79.376,78.31,61.73,1699400,48.068989
2011-05-11,79.222,79.248,78.182,61.080002,1736000,47.562836
2011-05-12,78.208,78.683,77.553,61.18,1429800,47.640701
2011-05-13,78.76,78.76,77.54,60.529999,1482300,47.134552
2011-05-16,77.386,78.349,77.347,60.619999,2157000,47.204632
2011-05-17,77.617,78.015,77.334,60.599998,2183400,47.18906
2011-05-18,77.809,78.657,77.488,61.189999,1323700,47.648487
2011-05-19,78.914,79.248,78.297,61.450001,1324000,47.85096
2011-05-20,78.541,78.862,77.874,60.700001,1385200,47.266933
2011-05-23,77.154,77.514,76.949,60.080002,1809700,46.784149
2011-05-24,77.309,77.681,77.103,60.259998,1299400,46.924301
2011-05-25,77.232,78.143,76.692,60.540001,1411900,47.142334
2011-05-26,77.668,78.991,77.398,61.349998,1095800,47.773087
2011-05-27,78.991,79.325,78.657,61.700001,970600,48.045628
2011-05-31,79.851,80.519,79.556,62.68,1691500,48.80875
2011-06-01,80.314,80.404,78.079,60.880001,2859300,47.407101
2011-06-02,78.182,78.85,77.488,60.439999,2122900,47.064468
2011-06-03,76.846,78.285,76.641,60.68,1897800,47.251347
2011-06-06,77.797,78.053,76.744,59.790001,1172700,46.558319
2011-06-07,77.206,78.285,76.975,60.419998,1252000,47.048889
2011-06-08,77.257,78.092,77.193,60.25,1509400,46.916519
2011-06-09,77.591,77.642,76.191,59.599998,1381600,46.410358
2011-06-10,76.191,76.32,74.496,58.099998,2011600,45.24231
2011-06-13,74.804,75.459,74.458,58.34,1780800,45.429203
2011-06-14,75.652,76.243,75.434,59.209999,1163900,46.106678
2011-06-15,75.369,75.78,74.252,58.259998,1761700,45.366909
2011-06-16,74.83,75.768,74.342,58.720001,2077100,45.725109
2011-06-17,76.23,76.345,75.421,59.279999,1912800,46.161171
2011-06-20,75.883,77.244,75.883,60,1968200,46.721844
2011-06-21,77.514,77.732,77.039,60.470001,1375400,47.08783
2011-06-22,77.488,78.182,77.347,60.290001,3467800,46.94767
2011-06-23,76.371,76.487,75.164,59.07,2618700,45.99765
2011-06-24,74.758,75.178,74.109,58.580002,2083800,46.004719
2011-06-27,74.631,75.191,74.529,58.830002,2519000,46.201057
2011-06-28,75.153,75.599,74.669,59.32,1278700,46.585865
2011-06-29,75.942,76.515,75.535,59.939999,2049000,47.072777
2011-06-30,76.579,76.91,76.184,60.099998,1960900,47.198425
2011-07-01,76.745,78.056,76.554,61.130001,1796700,48.007317
2011-07-05,78.069,78.68,77.47,61.599998,1693200,48.376411
2011-07-06,78.209,79.139,78.107,62.060001,1655200,48.737671
2011-07-07,79.622,80.208,79.521,62.84,1530900,49.350235
2011-07-08,79.113,79.941,78.897,62.759998,1956000,49.287403
2011-07-11,78.782,79.177,78.349,61.669998,1878600,48.4314
2011-07-12,78.273,79.89,78.133,61.880001,2078400,48.596321
2011-07-13,79.011,79.202,77.954,61.27,1853600,48.11726
2011-07-14,78.209,78.324,76.948,60.700001,1715800,47.669621
2011-07-15,77.598,78.158,77.076,61.369999,1526200,48.195786
2011-07-18,77.916,78.043,76.923,60.939999,1272400,47.858097
2011-07-19,78.069,78.884,77.802,61.919998,1363100,48.627724
2011-07-20,79.151,79.559,78.693,62.369999,1508500,48.981125
2011-07-21,79.852,80.514,79.839,62.869999,1373600,49.373791
2011-07-22,80.208,80.628,79.852,63.18,1184400,49.617245
2011-07-25,79.559,80.208,79.317,62.59,2624300,49.153896
2011-07-26,79.648,80.17,79.215,62.73,1815200,49.263847
2011-07-27,79.431,79.622,77.572,60.970001,1794700,47.881664
2011-07-28,77.611,78.464,76.872,61.029999,2360300,47.928776
2011-07-29,77.025,77.852,76.35,61.040001,1982300,47.936638
2011-08-01,78.655,78.948,75.942,60.119999,2668900,47.21413
2011-08-02,76.057,76.452,74.02,58.200001,3298000,45.706291
2011-08-03,74.223,74.236,71.575,57.720001,4775700,45.329334
2011-08-04,72.708,72.912,69.729,54.900002,4629400,43.1147
2011-08-05,70.62,70.785,67.105,53.529999,7017600,42.038799
2011-08-08,65.845,66.774,62.037,48.880001,9058400,38.387009
2011-08-09,63.056,68.035,62.343,53.330002,8039400,41.881729
2011-08-10,66.66,69.639,65.781,52.099998,7527500,40.915775
2011-08-11,66.825,71.116,66.38,54.799999,4463100,43.036167
2011-08-12,70.633,71.702,69.385,54.790001,4019100,43.028324
2011-08-15,70.302,72.377,70.174,56.790001,2630500,44.59898
2011-08-16,71.562,72.568,70.887,56.619999,2688800,44.465462
2011-08-17,72.517,73.217,71.651,56.779999,2230600,44.591122
2011-08-18,69.856,70.607,68.315,54.25,3488600,42.60424
2011-08-19,67.742,69.627,67.577,53.209999,3271400,41.787498
2011-08-22,69.283,69.499,66.876,53.27,2213600,41.834606
2011-08-23,67.92,69.563,67.487,54.580002,2687800,42.863396
2011-08-24,69.347,70.645,68.71,55.299999,3095000,43.428825
2011-08-25,70.773,71.626,68.366,54.27,2370800,42.619938
2011-08-26,68.735,70.2,67.156,54.93,2829900,43.138252
2011-08-29,70.836,72.403,70.824,56.810001,1976900,44.614681
2011-08-30,72.199,73.077,71.053,56.970001,2705900,44.740341
2011-08-31,73.116,73.714,72.352,57.610001,3047600,45.242943
2011-09-01,73.217,73.803,71.97,56.779999,4270000,44.591122
2011-09-02,70.849,71.88,70.391,55.439999,3459400,43.538776
2011-09-06,68.417,70.594,68.328,55.200001,3163900,43.3503
2011-09-07,71.193,73.026,70.365,57.279999,1902000,44.983791
2011-09-08,72.415,73.332,72.046,56.84,2395000,44.638241
2011-09-09,71.715,72.059,69.474,55.060001,2436900,43.240356
2011-09-12,69.003,70.391,68.812,55.240002,4245800,43.381721
2011-09-13,70.785,70.811,69.703,55.369999,2166300,43.483803
2011-09-14,70.671,71.46,69.627,55.73,2115200,43.766518
2011-09-15,71.88,72.212,71.091,56.650002,2848800,44.489037
2011-09-16,72.173,72.861,71.231,57.200001,2019000,44.920963
2011-09-19,71.6,71.931,71.053,55.950001,1958600,43.939301
2011-09-20,71.18,72.148,70.938,55.919998,1546600,43.91573
2011-09-21,71.155,71.282,67.398,52.970001,2825000,41.599007
2011-09-22,66.01,66.914,64.775,51.68,4405500,40.585949
2011-09-23,64.316,65.249,63.875,51.560001,2688200,40.884872
2011-09-26,65.59,66.044,64.518,52.279999,2246100,41.455807
2011-09-27,67.078,67.822,66.246,52.799999,1777600,41.868141
2011-09-28,66.447,67.166,64.77,51.459999,2241900,40.805576
2011-09-29,66.132,66.296,64.934,52.259998,2151600,41.439941
2011-09-30,64.821,66.044,64.14,50.869999,1970600,40.337742
2011-10-03,63.484,64.669,61.025,48.470001,5785500,38.434635
2011-10-04,60.268,63.787,59.398,50.380001,5508100,39.949196
2011-10-05,63.787,63.787,60.369,49.950001,8885500,39.608212
2011-10-06,62.929,64.833,62.261,51.32,2513100,40.694569
2011-10-07,65.035,65.338,62.778,49.889999,2993000,39.560638
2011-10-10,64.127,66.069,64.001,52.380001,2280500,41.535103
2011-10-11,65.577,65.817,64.404,51.34,2206200,40.710434
2011-10-12,65.388,66.801,64.745,52.18,2634100,41.376511
2011-10-13,65.514,65.918,64.077,51.84,1850000,41.106895
2011-10-14,66.082,67.192,65.943,53.040001,1685600,42.05846
2011-10-17,66.611,66.611,65.149,51.889999,1835000,41.146557
2011-10-18,65.35,68.049,65.224,53.720001,3158600,42.597668
2011-10-19,67.671,68.112,66.674,53.099998,2348600,42.106022
2011-10-20,67.507,67.507,65.678,53.400002,1965200,42.343922
2011-10-21,68.049,69.562,68.011,55.16,1636200,43.739525
2011-10-24,69.739,71.391,69.411,56.529999,2858800,44.825878
2011-10-25,70.622,70.937,69.827,55.610001,2190500,44.096348
2011-10-26,70.723,71,69.525,56.02,1919000,44.421467
2011-10-27,73.018,74.556,72.034,58.68,2167600,46.530731
2011-10-28,73.333,74.191,73.232,58.799999,1971100,46.625889
2011-10-31,73.447,74.279,72.639,58.139999,2033500,46.102535
2011-11-01,71.063,72.589,70.609,56.27,3614000,44.619701
2011-11-02,72.022,72.917,71.038,57.349998,2302500,45.476101
2011-11-03,73.207,73.51,71.24,58.139999,2155400,46.102535
2011-11-04,72.715,72.866,71.504,57.669998,1500600,45.729847
2011-11-07,72.627,73.611,71.757,57.68,1661500,45.737766
2011-11-08,73.144,73.762,71.517,58.43,1250100,46.332485
2011-11-09,72.009,72.4,70.155,55.759998,1950700,44.215302
2011-11-10,71.038,71.391,69.865,55.75,2765200,44.207371
2011-11-11,71.151,72.412,70.76,57.25,1796700,45.396812
2011-11-14,71.858,71.958,70.382,56.189999,2019900,44.556259
2011-11-15,70.496,71.895,70.155,56.610001,1725800,44.889313
2011-11-16,70.697,71.807,70.533,56.07,1466300,44.461117
2011-11-17,70.596,70.685,68.982,55.040001,2401000,43.644367
2011-11-18,69.84,69.979,69.045,55.389999,1924800,43.921902
2011-11-21,68.831,68.831,67.658,53.990002,2054100,42.811764
2011-11-22,67.809,68.415,67.33,53.740002,2021300,42.613529
2011-11-23,67.204,67.204,65.653,52.119999,1728000,41.32893
2011-11-25,65.577,67.217,65.439,52.349998,680200,41.511311
2011-11-28,67.948,68.314,66.939,53.52,1721900,42.439064
2011-11-29,67.595,67.91,67.002,53.439999,1794100,42.375633
2011-11-30,69.121,70.622,69.058,55.93,2171600,44.350101
2011-12-01,70.508,70.508,69.26,55.470001,2356400,43.985336
2011-12-02,70.407,71.076,69.827,55.419998,1374500,43.945686
2011-12-05,70.849,71.252,69.979,55.889999,1362900,44.318382
2011-12-06,70.382,70.798,69.89,55.799999,2075500,44.247017
2011-12-07,70.294,71.391,69.651,56.41,1675500,44.730721
2011-12-08,70.647,70.874,69.373,55.130001,1642200,43.715733
2011-12-09,70.016,71.391,69.752,56.34,1221700,44.675209
2011-12-12,70.433,70.433,69.197,55.34,1710100,43.882244
2011-12-13,70.143,70.76,68.617,54.689999,1555200,43.366821
2011-12-14,68.717,70.105,68.478,55.009998,2213400,43.620583
2011-12-15,70.004,70.823,69.815,55.93,1268500,44.350101
2011-12-16,70.823,71.895,70.697,56.549999,1749800,44.841732
2011-12-19,71.441,71.719,70.508,56.060001,1366200,44.453178
2011-12-20,71.694,72.917,71.479,57.759998,1248400,45.801208
2011-12-21,72.803,73.068,72.223,57.740002,2621500,45.785351
2011-12-22,73.081,74.241,72.917,58.57,1388200,46.443504
2011-12-23,72.716,72.766,72.055,58.18,2307400,46.645542
2011-12-27,72.467,73.402,72.068,58.439999,1173200,46.854
2011-12-28,73.041,73.115,71.98,57.740002,1359300,46.29277
2011-12-29,72.217,72.816,72.005,58.25,948500,46.701668
2011-12-30,72.804,73.228,72.317,58,1969300,46.50124
2012-01-03,73.652,74.4,72.33,58.490002,6177500,46.894093
2012-01-04,72.467,72.654,71.494,57.490002,2393900,46.092342
2012-01-05,71.694,72.529,71.132,58.029999,1805000,46.52528
2012-01-06,72.567,72.766,71.806,57.84,1337800,46.372959
2012-01-09,72.355,72.492,71.706,57.639999,1537200,46.212605
2012-01-10,72.729,73.153,72.579,58.279999,1558300,46.725723
2012-01-11,72.579,73.34,72.367,58.689999,1407000,47.054432
2012-01-12,73.14,73.315,72.23,58.259998,1734500,46.709682
2012-01-13,72.342,72.841,71.931,58.389999,1534700,46.813908
2012-01-17,73.552,73.951,73.14,58.869999,1450300,47.19875
2012-01-18,73.54,74.188,73.365,59.279999,1522000,47.527466
2012-01-19,74.226,74.5,73.851,59.509998,1277300,47.711853
2012-01-20,74.3,74.762,73.789,59.880001,1352900,48.008511
2012-01-23,74.924,75.336,74.55,60.169998,1238800,48.241013
2012-01-24,74.812,75.623,74.562,60.630001,1820800,48.609818
2012-01-25,75.573,76.658,75.273,61.41,1499400,49.235188
2012-01-26,76.982,77.481,76.77,61.84,1620800,49.579945
2012-01-27,76.907,77.394,76.521,61.860001,1498300,49.595974
2012-01-30,76.807,76.807,76.209,61.400002,2355500,49.227165
2012-01-31,76.995,77.132,76.458,61.700001,2069500,49.46769
2012-02-01,77.593,77.83,77.281,62.310001,3222200,49.956757
2012-02-02,77.78,77.905,77.481,62.450001,2712600,50.069004
2012-02-03,78.554,79.015,78.242,63.32,2698900,50.76651
2012-02-06,78.778,78.965,78.279,63.119999,1778100,50.606171
2012-02-07,78.703,78.828,78.367,62.959999,1985800,50.477879
2012-02-08,78.666,79.015,78.117,63.07,1735200,50.566082
