"Date","VCIT.Open","VCIT.High","VCIT.Low","VCIT.Close","VCIT.Volume","VCIT.Adjusted"
2013-05-15,100.933,100.979,100.714,87.720001,703200,76.271606
2013-05-16,101.174,101.462,101.002,88.089996,717200,76.593307
2013-05-17,101.266,101.278,100.956,87.870003,626100,76.402016
2013-05-20,101.209,101.209,100.933,87.779999,208100,76.323769
2013-05-21,100.944,101.232,100.829,87.93,388100,76.454185
2013-05-22,101.289,101.439,100.438,87.400002,710900,75.993347
2013-05-23,100.795,100.795,100.381,87.449997,211400,76.036842
2013-05-24,100.691,100.76,100.473,87.360001,184900,75.958588
2013-05-28,100.484,100.507,99.714,86.739998,371500,75.419533
2013-05-29,99.748,99.794,99.484,86.669998,336300,75.358643
2013-05-30,99.679,99.794,99.553,86.639999,346700,75.332558
2013-05-31,99.24,99.298,98.288,85.809998,857500,74.793892
2013-06-03,98.254,98.839,98.15,85.779999,290800,74.767731
2013-06-04,98.357,98.506,98.185,85.720001,615800,74.715477
2013-06-05,98.196,98.334,98.001,85.470001,400300,74.497543
2013-06-06,98.311,98.575,97.852,85.839996,558100,74.820053
2013-06-07,98.334,98.483,98.001,85.529999,277600,74.54985
2013-06-10,97.898,97.967,97.623,85.129997,460300,74.201187
2013-06-11,97.198,97.496,96.969,84.879997,582800,73.983269
2013-06-12,97.542,97.623,97.21,84.730003,292400,73.852547
2013-06-13,97.508,98.013,97.496,85.339996,288900,74.384239
2013-06-14,98.15,98.414,97.932,85.379997,455200,74.419113
2013-06-17,98.15,98.185,97.886,85.339996,325900,74.384239
2013-06-18,97.6,97.852,97.554,85.220001,234800,74.279625
2013-06-19,97.749,97.864,96.257,83.970001,425800,73.190094
2013-06-20,95.81,96.154,95.397,83.389999,730100,72.684547
2013-06-21,95.443,95.718,94.846,82.709999,877500,72.091873
2013-06-24,94.066,94.502,93.733,82.220001,533900,71.664764
2013-06-25,94.823,94.823,94.33,82.349998,393900,71.778084
2013-06-26,94.892,95.225,94.663,82.900002,1392300,72.257477
2013-06-27,95.408,95.73,95.236,83.349998,270500,72.649719
2013-06-28,94.94,95.181,94.746,83.010002,231800,72.543961
2013-07-01,95.215,95.398,95.032,83.370003,501100,72.858559
2013-07-02,95.238,95.535,95.238,83.400002,173700,72.884781
2013-07-03,95.478,95.592,95.341,83.389999,122700,72.87603
2013-07-05,93.968,93.968,93.59,81.900002,301300,71.573906
2013-07-08,94.139,94.574,94.139,82.57,396400,72.159439
2013-07-09,94.723,94.883,94.608,82.82,272600,72.37793
2013-07-10,94.711,94.883,94.38,82.480003,202200,72.080765
2013-07-11,95.203,95.547,95.135,83.449997,265900,72.928474
2013-07-12,95.741,95.764,95.169,83.309998,289700,72.806145
2013-07-15,95.386,95.65,95.386,83.550003,306400,73.015892
2013-07-16,95.638,95.764,95.535,83.589996,268800,73.050827
2013-07-17,96.05,96.256,95.901,83.989998,255800,73.400375
2013-07-18,96.119,96.142,95.821,83.82,230500,73.251793
2013-07-19,95.982,96.279,95.924,84.07,237800,73.470291
2013-07-22,96.348,96.474,96.268,84.209999,155800,73.592674
2013-07-23,96.256,96.405,96.187,84.169998,230300,73.557701
2013-07-24,95.89,96.039,95.604,83.769997,420200,73.208145
2013-07-25,95.558,96.016,95.421,83.879997,440900,73.304276
2013-07-26,95.913,96.325,95.879,84.160004,605900,73.548958
2013-07-29,96.096,96.119,95.833,83.970001,463500,73.382919
2013-07-30,96.187,96.21,95.821,83.900002,578900,73.321762
2013-07-31,94.993,95.643,94.856,83.709999,388800,73.353279
2013-08-01,95.267,95.335,94.776,83.300003,432400,72.994011
2013-08-02,95.175,95.552,95.175,83.730003,237900,73.370819
2013-08-05,95.518,95.518,95.221,83.610001,146900,73.265648
2013-08-06,95.403,95.461,95.187,83.650002,266700,73.300713
2013-08-07,95.278,95.54,95.244,83.459999,264500,73.134232
2013-08-08,95.632,95.746,95.575,83.760002,169100,73.397095
2013-08-09,95.324,95.814,95.324,83.790001,206300,73.423393
2013-08-12,95.62,95.837,95.358,83.599998,171800,73.256882
2013-08-13,94.97,95.118,94.719,83.050003,274500,72.77494
2013-08-14,94.787,94.924,94.582,82.989998,247000,72.722366
2013-08-15,94.114,94.411,93.943,82.470001,230200,72.266701
2013-08-16,94.034,94.125,93.6,82.139999,304400,71.977524
2013-08-19,93.635,93.749,93.372,81.910004,270800,71.775978
2013-08-20,93.692,93.92,93.68,82.190002,278300,72.02137
2013-08-21,93.714,93.886,93.361,81.849998,225200,71.723442
2013-08-22,93.269,93.566,93.167,81.709999,166700,71.600746
2013-08-23,93.326,93.92,93.315,82.160004,516200,71.995056
2013-08-26,94.08,94.137,93.829,82.370003,411800,72.179092
2013-08-27,94.023,94.376,93.988,82.650002,212000,72.424423
2013-08-28,94.262,94.285,94.011,82.580002,227100,72.363091
2013-08-29,93.874,94.605,93.806,82.830002,529700,72.582169
2013-08-30,94.031,94.145,93.838,82.459999,227700,72.453011
2013-09-03,93.769,93.769,93.212,82.129997,247800,72.163048
2013-09-04,93.576,93.667,93.178,81.93,195800,71.987335
2013-09-05,92.973,93.041,92.574,81.519997,523900,71.627083
2013-09-06,93.178,93.36,92.882,81.760002,216700,71.837967
2013-09-09,93.394,93.394,93.018,81.800003,345100,71.873116
2013-09-10,92.916,93.087,92.631,81.459999,153900,71.574371
2013-09-11,92.734,93.064,92.643,81.760002,231500,71.837967
2013-09-12,93.178,93.314,93.018,81.879997,546000,71.943398
2013-09-13,93.178,93.326,93.075,81.82,383000,71.890656
2013-09-16,93.781,93.929,93.303,82.129997,430800,72.163048
2013-09-17,93.474,93.61,93.36,82.150002,193500,72.180626
2013-09-18,93.508,94.68,93.2,82.959999,428600,72.892303
2013-09-19,94.566,94.634,94.168,82.82,160700,72.769318
2013-09-20,94.339,94.543,94.236,82.970001,194000,72.901123
2013-09-23,94.43,94.646,94.43,83.150002,183200,73.05928
2013-09-24,94.68,95.056,94.634,83.43,495400,73.30529
2013-09-25,94.919,95.238,94.919,83.540001,168400,73.401947
2013-09-26,94.999,95.135,94.976,83.529999,160000,73.393181
2013-09-27,95.021,95.169,94.919,83.489998,145400,73.358002
2013-09-30,94.496,94.712,94.36,83.419998,168900,73.49192
2013-10-01,94.542,94.712,94.519,83.419998,1446700,73.49192
2013-10-02,94.78,94.973,94.735,83.589996,136300,73.641678
2013-10-03,94.905,95.064,94.814,83.550003,190100,73.606453
2013-10-04,94.78,94.882,94.564,83.419998,190100,73.49192
2013-10-07,94.894,94.973,94.791,83.559998,437100,73.615257
2013-10-08,94.757,94.939,94.723,83.480003,179700,73.544792
2013-10-09,94.826,94.916,94.678,83.410004,254500,73.483101
2013-10-10,94.633,94.78,94.462,83.440002,153700,73.509552
2013-10-11,94.86,95.03,94.735,83.519997,184200,73.580009
2013-10-14,94.78,94.939,94.542,83.32,111000,73.403824
2013-10-15,94.757,94.803,94.564,83.32,107700,73.403824
2013-10-16,94.564,95.143,94.474,83.82,152300,73.844322
2013-10-17,95.416,95.631,95.245,84.169998,134800,74.152649
2013-10-18,95.631,95.802,95.416,84.199997,267200,74.179108
2013-10-21,95.438,95.62,95.348,84.129997,189600,74.117424
2013-10-22,95.915,96.051,95.79,84.529999,475900,74.469826
2013-10-23,96.142,96.29,95.995,84.639999,175600,74.566734
2013-10-24,96.233,96.233,95.927,84.559998,205700,74.496246
2013-10-25,95.995,96.142,95.972,84.599998,115800,74.531487
2013-10-28,96.051,96.108,95.972,84.650002,212800,74.575516
2013-10-29,96.097,96.199,96.017,84.75,148100,74.663628
2013-10-30,96.267,96.415,95.881,84.559998,170900,74.496246
2013-10-31,95.764,95.764,95.289,84.239998,141700,74.410568
2013-11-01,95.549,95.549,95.153,84.120003,169100,74.304573
2013-11-04,95.345,95.424,95.243,84.190002,105700,74.366425
2013-11-05,95.062,95.074,94.836,83.849998,139900,74.066093
2013-11-06,95.153,95.221,95.017,84.110001,201500,74.295761
2013-11-07,95.277,95.413,95.175,84.099998,234500,74.286911
2013-11-08,94.609,94.632,94.36,83.349998,292300,73.62442
2013-11-11,94.451,94.564,94.372,83.360001,139300,73.633247
2013-11-12,94.394,94.474,94.281,83.349998,222400,73.62442
2013-11-13,94.508,94.7,94.508,83.620003,172800,73.8629
2013-11-14,94.7,95.13,94.7,83.989998,211300,74.189743
2013-11-15,95.221,95.221,94.983,84.07,164100,74.260399
2013-11-18,95.209,95.334,95.107,84.169998,165500,74.34874
2013-11-19,95.096,95.266,95.017,83.959999,237100,74.163261
2013-11-20,95.017,95.266,94.621,83.589996,423300,73.836411
2013-11-21,94.474,94.904,94.428,83.690002,350100,73.924751
2013-11-22,94.757,95.051,94.734,83.949997,213500,74.154411
2013-11-25,95.096,95.277,95.096,84.040001,411600,74.233902
2013-11-26,95.153,95.447,95.141,84.269997,476700,74.437042
2013-11-27,95.413,95.413,95.006,84.190002,246700,74.366425
2013-11-29,94.674,94.764,94.561,83.919998,162600,74.325661
2013-12-02,94.617,94.617,94.38,83.68,190100,74.113106
2013-12-03,94.516,94.742,94.504,83.779999,532100,74.201675
2013-12-04,94.177,94.425,94.132,83.589996,250400,74.033379
2013-12-05,94.313,94.38,94.143,83.550003,424900,73.99794
2013-12-06,94.324,94.448,94.2,83.559998,283000,74.006821
2013-12-09,94.459,94.572,94.324,83.68,336700,74.113106
2013-12-10,94.595,94.911,94.572,84.029999,278100,74.423096
2013-12-11,94.843,94.854,94.448,83.709999,904000,74.139641
2013-12-12,94.527,94.527,94.166,83.489998,1217500,73.944809
2013-12-13,94.313,94.437,94.267,83.550003,246400,73.99794
2013-12-16,94.55,94.595,94.346,83.660004,1040700,74.095406
2013-12-17,94.617,94.809,94.335,83.900002,447400,74.30793
2013-12-18,94.821,95.046,94.538,83.959999,395600,74.361092
2013-12-19,94.335,94.55,94.335,83.709999,331200,74.139641
2013-12-20,94.504,94.753,94.312,83.870003,305900,74.281387
2013-12-23,94.617,94.708,94.471,83.709999,203700,74.139641
2013-12-24,92.746,92.768,92.354,82.779999,416500,74.036812
2013-12-26,92.545,92.578,92.332,82.720001,332500,73.983139
2013-12-27,92.477,92.634,92.377,82.760002,189600,74.018944
2013-12-30,92.533,92.757,92.511,82.900002,448000,74.144173
2013-12-31,92.701,92.701,92.377,82.699997,412600,73.965263
2014-01-02,92.533,92.712,92.522,82.870003,952400,74.11731
2014-01-03,92.779,92.869,92.645,82.919998,212400,74.162025
2014-01-06,92.902,93.059,92.858,83.220001,294300,74.430359
2014-01-07,93.159,93.204,92.981,83.309998,271400,74.510841
2014-01-08,92.902,92.947,92.69,82.940002,271900,74.179916
2014-01-09,92.768,92.981,92.712,83.120003,216700,74.340904
2014-01-10,93.215,93.551,93.215,83.639999,326800,74.805984
2014-01-13,93.685,93.774,93.484,83.839996,351400,74.984848
2014-01-14,93.696,93.73,93.484,83.690002,397100,74.850708
2014-01-15,93.484,93.517,93.305,83.610001,252100,74.77916
2014-01-16,93.506,93.752,93.506,83.769997,225900,74.922234
2014-01-17,93.73,93.83,93.584,83.910004,203800,75.04744
2014-01-21,93.83,93.897,93.674,83.870003,199900,75.011696
2014-01-22,93.73,93.786,93.573,83.720001,141400,74.877533
2014-01-23,93.92,94.177,93.707,84,292300,75.12796
2014-01-24,94.076,94.143,93.73,83.910004,302700,75.04744
2014-01-27,93.897,93.92,93.64,83.75,220600,74.904358
2014-01-28,93.696,93.976,93.685,84.029999,152100,75.154785
2014-01-29,93.976,94.188,93.92,84.160004,139700,75.271057
2014-01-30,94.043,94.222,93.976,84.25,191100,75.351563
2014-01-31,94.278,94.423,94.233,84.379997,397100,75.467834
2014-02-03,93.961,94.352,93.817,84.599998,264300,75.865082
2014-02-04,94.285,94.318,94.051,84.519997,218600,75.793312
2014-02-05,94.274,94.274,93.917,84.279999,227000,75.57814
2014-02-06,93.906,93.961,93.805,84.220001,222100,75.52433
2014-02-07,94.095,94.285,94.028,84.550003,230900,75.820244
2014-02-10,94.196,94.24,94.084,84.510002,164800,75.78437
2014-02-11,94.14,94.185,93.906,84.370003,203900,75.658836
2014-02-12,93.961,94.017,93.805,84.290001,191600,75.587097
2014-02-13,94.062,94.24,93.95,84.489998,145600,75.766449
2014-02-14,94.318,94.329,94.151,84.550003,237800,75.820244
2014-02-18,94.396,94.541,94.341,84.699997,244500,75.954765
2014-02-19,94.586,94.586,94.184,84.480003,219600,75.757492
2014-02-20,94.118,94.318,93.984,84.440002,184100,75.721626
2014-02-21,94.173,94.374,94.106,84.589996,187300,75.856125
2014-02-24,94.363,94.408,94.229,84.610001,854100,75.874062
2014-02-25,94.519,94.686,94.396,84.800003,187900,76.044441
2014-02-26,94.619,94.887,94.597,85.07,253800,76.286552
2014-02-27,94.976,95.099,94.909,85.260002,176800,76.456932
2014-02-28,94.965,95.01,94.742,85.199997,194600,76.40316
2014-03-03,94.76,94.816,94.593,85.199997,183500,76.604546
2014-03-04,94.704,94.704,94.326,84.830002,250700,76.271881
2014-03-05,94.293,94.526,94.271,84.980003,198100,76.406738
2014-03-06,94.048,94.271,93.981,84.669998,268500,76.128021
2014-03-07,94.026,94.026,93.703,84.339996,361600,75.831299
2014-03-10,93.803,93.892,93.67,84.349998,787500,75.840294
2014-03-11,93.915,93.981,93.781,84.400002,167500,75.885262
2014-03-12,94.059,94.126,93.937,84.589996,132700,76.056061
2014-03-13,93.948,94.482,93.87,84.889999,200900,76.325821
2014-03-14,94.571,94.671,94.326,84.940002,123500,76.370773
2014-03-17,94.415,94.437,94.248,84.769997,215500,76.217896
2014-03-18,94.393,94.582,94.315,85.040001,734800,76.460678
2014-03-19,94.638,94.638,93.726,84.419998,521800,75.903236
2014-03-20,93.904,93.904,93.726,84.360001,239100,75.849289
2014-03-21,93.87,94.026,93.826,84.489998,179700,75.966202
2014-03-24,93.915,94.104,93.815,84.5,178400,75.975121
2014-03-25,94.037,94.259,93.981,84.599998,218300,76.065086
2014-03-26,94.17,94.46,94.148,84.800003,157400,76.244888
2014-03-27,94.337,94.515,94.271,84.93,253000,76.361778
2014-03-28,94.348,94.404,94.204,84.860001,279000,76.29882
2014-03-31,94.326,94.515,94.204,84.980003,206000,76.406738
2014-04-01,93.906,94.05,93.761,84.75,1193100,76.405853
2014-04-02,93.883,93.883,93.628,84.419998,197900,76.108322
2014-04-03,93.673,93.906,93.617,84.580002,184300,76.252556
2014-04-04,94.061,94.261,93.894,84.980003,300200,76.613197
2014-04-07,94.294,94.36,94.227,84.989998,265500,76.6222
2014-04-08,94.36,94.482,94.272,85.160004,288800,76.775444
2014-04-09,94.383,94.66,94.216,85.279999,398200,76.883652
2014-04-10,94.649,94.937,94.649,85.470001,221200,77.054939
2014-04-11,94.937,94.993,94.782,85.550003,132200,77.127068
2014-04-14,94.893,94.893,94.738,85.540001,259000,77.118042
2014-04-15,94.826,95.07,94.737,85.559998,188400,77.136086
2014-04-16,94.815,94.882,94.726,85.489998,275500,77.07296
2014-04-17,94.826,94.882,94.427,85.220001,196400,76.829567
2014-04-21,94.549,94.638,94.505,85.230003,201900,76.838547
2014-04-22,94.471,94.604,94.416,85.25,212100,76.856583
2014-04-23,94.715,94.826,94.549,85.32,339100,76.919678
2014-04-24,94.638,94.76,94.516,85.339996,145200,76.937729
2014-04-25,94.771,94.871,94.638,85.360001,225300,76.955772
2014-04-28,94.693,94.804,94.527,85.309998,201100,76.910713
2014-04-29,94.616,94.76,94.516,85.400002,182800,76.991798
2014-04-30,94.804,95.026,94.726,85.669998,281600,77.235245
2014-05-01,94.542,94.829,94.431,85.68,196000,77.449478
2014-05-02,94.453,94.94,94.442,85.800003,206800,77.557953
2014-05-05,95.062,95.062,94.719,85.650002,298400,77.422363
2014-05-06,94.863,94.885,94.73,85.68,614000,77.449478
2014-05-07,94.796,94.907,94.675,85.779999,680900,77.539864
2014-05-08,94.94,95.062,94.807,85.830002,188600,77.585091
2014-05-09,95.029,95.029,94.863,85.769997,271500,77.530838
2014-05-12,94.885,94.885,94.708,85.660004,216000,77.431419
2014-05-13,94.918,95.04,94.785,85.910004,202900,77.657372
2014-05-14,95.139,95.493,95.084,86.220001,216500,77.937622
2014-05-15,95.526,95.714,95.427,86.370003,227500,78.073204
2014-05-16,95.548,95.582,95.383,86.330002,121600,78.037064
2014-05-19,95.615,95.703,95.394,86.269997,223800,77.98278
2014-05-20,95.449,95.593,95.427,86.339996,263600,78.046066
2014-05-21,95.482,95.493,95.228,86.220001,350900,77.937622
2014-05-22,95.371,95.371,95.194,86.099998,190700,77.82914
2014-05-23,95.449,95.449,95.316,86.260002,140500,77.973785
2014-05-27,95.493,95.582,95.294,86.389999,215800,78.091263
2014-05-28,95.692,96.068,95.67,86.800003,294600,78.461899
2014-05-29,96.057,96.234,95.914,86.720001,144000,78.389572
2014-05-30,95.88,95.936,95.77,86.660004,333300,78.335335
2014-06-02,95.213,95.29,94.937,86.120003,282000,78.058014
2014-06-03,94.982,94.982,94.695,85.849998,181200,77.813263
2014-06-04,94.838,94.838,94.562,85.849998,217100,77.813263
2014-06-05,94.673,94.904,94.618,86.019997,110500,77.967339
2014-06-06,94.982,95.07,94.75,85.989998,280900,77.940155
2014-06-09,94.805,94.86,94.673,85.959999,307900,77.912964
2014-06-10,94.761,94.827,94.618,85.839996,155800,77.804192
2014-06-11,94.75,94.805,94.584,85.830002,242000,77.795158
2014-06-12,94.684,94.971,94.651,86.040001,185900,77.985466
2014-06-13,94.739,94.838,94.573,85.910004,136900,77.867668
2014-06-16,94.783,94.849,94.695,85.970001,182900,77.922043
2014-06-17,94.64,94.64,94.386,85.589996,243900,77.577614
2014-06-18,94.629,94.926,94.496,86.040001,565800,77.985466
2014-06-19,95.125,95.136,94.772,85.93,165500,77.88578
2014-06-20,94.794,94.893,94.717,85.959999,339000,77.912964
2014-06-23,94.926,95.026,94.838,86,180100,77.949211
2014-06-24,95.081,95.136,94.849,86.220001,167900,78.148636
2014-06-25,95.268,95.379,95.191,86.339996,136200,78.257401
2014-06-26,95.246,95.445,95.235,86.470001,145500,78.375221
2014-06-27,95.401,95.577,95.346,86.489998,110600,78.393356
2014-06-30,95.445,95.566,95.357,86.559998,306500,78.456802
2014-07-01,94.907,94.951,94.566,86,570000,78.155075
2014-07-02,94.5,94.61,94.412,85.82,190400,77.991493
2014-07-03,94.038,94.39,94.016,85.739998,173500,77.918808
2014-07-07,94.434,94.522,94.368,85.860001,214100,78.027855
2014-07-08,94.764,94.83,94.588,86.129997,196700,78.273201
2014-07-09,94.742,94.94,94.599,86.209999,171500,78.345917
2014-07-10,95.029,95.095,94.83,86.269997,321100,78.400444
2014-07-11,94.896,95.128,94.896,86.339996,682600,78.464073
2014-07-14,94.951,94.951,94.797,86.230003,414200,78.364098
2014-07-15,94.885,95.006,94.731,86.18,499100,78.318657
2014-07-16,94.907,94.951,94.797,86.260002,379700,78.391365
2014-07-17,95.183,95.392,95.029,86.620003,334900,78.718513
2014-07-18,95.293,95.304,95.029,86.419998,296200,78.536743
2014-07-21,95.238,95.326,95.084,86.540001,249500,78.645813
2014-07-22,95.205,95.238,95.083,86.550003,328700,78.654938
2014-07-23,95.392,95.414,95.216,86.580002,211800,78.682167
2014-07-24,95.172,95.172,94.94,86.379997,175800,78.500389
2014-07-25,95.326,95.337,95.15,86.599998,242700,78.700348
2014-07-28,95.216,95.282,95.095,86.540001,263200,78.645813
2014-07-29,95.238,95.348,95.139,86.589996,190500,78.691246
2014-07-30,95.017,95.216,94.797,86.230003,1148700,78.364098
2014-07-31,94.742,94.83,94.577,86.120003,229500,78.264137
2014-08-01,94.304,94.622,94.249,86.209999,552500,78.554794
2014-08-04,94.71,94.743,94.6,86.260002,204000,78.600372
2014-08-05,94.699,94.765,94.425,86.349998,302500,78.68235
2014-08-06,94.908,94.919,94.71,86.349998,351000,78.68235
2014-08-07,94.864,95.017,94.765,86.580002,376400,78.89196
2014-08-08,95.215,95.248,94.82,86.400002,379500,78.727928
2014-08-11,94.908,95.061,94.765,86.510002,206100,78.828156
2014-08-12,94.875,94.973,94.765,86.470001,151800,78.791733
2014-08-13,94.875,95.149,94.842,86.68,206600,78.983086
2014-08-14,95.182,95.281,95.105,86.769997,260900,79.065056
2014-08-15,95.237,95.753,95.226,87.040001,185100,79.311104
2014-08-18,95.412,95.434,95.226,86.830002,353100,79.119766
2014-08-19,95.412,95.423,95.116,86.739998,231100,79.037735
2014-08-20,95.061,95.171,94.853,86.510002,301600,78.828156
2014-08-21,95.006,95.16,94.962,86.669998,473400,78.973953
2014-08-22,95.127,95.259,94.842,86.669998,182300,78.973953
2014-08-25,95.16,95.226,95.105,86.709999,352600,79.010384
2014-08-26,95.27,95.357,95.171,86.790001,154300,79.083298
2014-08-27,95.445,95.489,95.346,86.970001,649700,79.247337
2014-08-28,95.643,95.687,95.511,87.080002,177100,79.347549
2014-08-29,95.588,95.687,95.489,87.150002,198200,79.411354
2014-09-02,95.011,95.011,94.66,86.510002,196800,79.034042
2014-09-03,94.584,94.835,94.562,86.639999,191200,79.152779
2014-09-04,94.671,94.759,94.529,86.43,245800,78.960945
2014-09-05,94.868,94.868,94.474,86.370003,251700,78.906136
2014-09-08,94.693,94.737,94.354,86.230003,247300,78.778236
2014-09-09,94.255,94.31,94.19,86.080002,263700,78.64119
2014-09-10,94.004,94.091,93.927,85.900002,179300,78.476768
2014-09-11,94.091,94.091,93.916,85.849998,196600,78.431084
2014-09-12,93.697,93.697,93.456,85.529999,361500,78.138725
2014-09-15,93.752,93.763,93.544,85.57,993100,78.175262
2014-09-16,93.62,93.828,93.599,85.580002,225600,78.184402
2014-09-17,93.817,93.883,93.358,85.370003,228600,77.992554
2014-09-18,93.434,93.5,93.292,85.400002,218800,78.019958
2014-09-19,93.522,93.774,93.412,85.620003,195400,78.220932
2014-09-22,93.839,93.971,93.741,85.779999,477900,78.367119
2014-09-23,93.927,93.993,93.861,85.769997,354900,78.357979
2014-09-24,93.938,93.938,93.686,85.690002,169200,78.284912
2014-09-25,93.872,94.102,93.85,85.959999,239300,78.531555
2014-09-26,93.971,93.971,93.588,85.660004,358300,78.257484
2014-09-29,93.993,93.993,93.73,85.75,365900,78.339722
2014-09-30,93.894,94.025,93.807,85.769997,395100,78.357979
2014-10-01,93.641,93.98,93.619,86.089996,540400,78.86274
2014-10-02,93.958,94.045,93.718,85.879997,475900,78.670357
2014-10-03,93.685,93.903,93.51,86.019997,499100,78.798607
2014-10-06,93.903,94.198,93.87,86.160004,816200,78.926834
2014-10-07,94.318,94.384,94.122,86.459999,249600,79.201653
2014-10-08,94.569,94.973,94.187,87,676300,79.696327
2014-10-09,94.602,94.918,94.58,86.699997,212700,79.421524
2014-10-10,94.635,94.744,94.525,86.779999,442500,79.494774
2014-10-13,94.864,95.071,94.755,86.989998,230100,79.687141
2014-10-14,95.028,95.213,94.875,87.040001,515800,79.732964
2014-10-15,95.835,96.829,94.94,87.089996,693000,79.778763
2014-10-16,95.693,95.693,94.667,87.010002,551400,79.70549
2014-10-17,94.722,95.071,94.656,86.980003,282600,79.678017
2014-10-20,94.875,95.202,94.744,86.860001,517400,79.568085
2014-10-21,94.918,95.137,94.744,86.910004,176300,79.613876
2014-10-22,94.897,94.94,94.733,86.839996,316600,79.549744
2014-10-23,95.169,95.169,94.46,86.699997,237500,79.421524
2014-10-24,94.678,94.82,94.591,86.760002,413800,79.476479
2014-10-27,94.733,94.864,94.7,86.870003,313100,79.577232
2014-10-28,94.722,94.777,94.536,86.650002,614500,79.375702
2014-10-29,94.493,94.547,93.969,86.300003,329400,79.055107
2014-10-30,94.405,94.635,94.22,86.459999,261200,79.201653
2014-10-31,94.384,94.536,94.22,86.519997,221500,79.256615
2014-11-03,93.865,93.887,93.549,86.040001,405900,79.023338
2014-11-04,93.712,93.897,93.691,86.059998,213300,79.041725
2014-11-05,93.636,93.756,93.571,86.089996,271400,79.06926
2014-11-06,93.625,93.734,93.495,85.93,428000,78.92231
2014-11-07,93.723,94.028,93.658,86.279999,279400,79.243736
2014-11-10,93.876,93.941,93.658,86.080002,251600,79.060074
2014-11-11,93.68,93.745,93.593,86.040001,339700,79.023338
2014-11-12,93.897,93.952,93.658,86.089996,409100,79.06926
2014-11-13,93.669,93.778,93.593,86.089996,261700,79.06926
2014-11-14,93.614,93.897,93.56,86.18,414800,79.151955
2014-11-17,93.876,93.887,93.495,85.93,397000,78.92231
2014-11-18,93.614,93.778,93.571,86,303700,78.986603
2014-11-19,93.364,93.593,93.201,85.800003,244700,78.80291
2014-11-20,93.647,93.778,93.44,86,284700,78.986603
2014-11-21,93.669,93.897,93.636,86.209999,369800,79.179459
2014-11-24,93.81,94.017,93.701,86.220001,277000,79.188644
2014-11-25,94.017,94.279,93.974,86.580002,346200,79.519302
2014-11-26,94.409,94.54,94.268,86.730003,305500,79.657059
2014-11-28,94.551,94.67,94.431,86.919998,101600,79.831566
2014-12-01,94.209,94.253,93.753,86.339996,297200,79.512932
2014-12-02,93.58,93.634,93.384,86,436400,79.199814
2014-12-03,93.482,93.536,93.384,86.010002,358900,79.209023
2014-12-04,93.46,93.742,93.427,86.239998,368000,79.42083
2014-12-05,93.351,93.449,93.167,85.959999,451300,79.162964
2014-12-08,93.286,93.569,93.221,86.029999,328600,79.22744
2014-12-09,93.71,93.818,93.449,86.190002,342000,79.374794
2014-12-10,93.601,93.797,93.536,86.279999,507300,79.45768
2014-12-11,93.656,93.688,93.384,86.089996,259500,79.282684
2014-12-12,93.894,94.394,93.775,86.720001,475900,79.862877
2014-12-15,93.938,93.992,93.558,86.260002,312300,79.439255
2014-12-16,93.829,93.981,93.634,86.360001,297400,79.531357
2014-12-17,93.797,93.981,93.503,86.25,464700,79.430054
2014-12-18,93.504,93.699,93.384,86,293600,79.199814
2014-12-19,93.504,93.894,93.395,86.300003,545200,79.476082
2014-12-22,93.851,93.905,93.645,86.449997,271100,79.614227
2014-12-23,93.062,93.073,92.641,85.75,330500,79.30719
2014-12-24,92.554,92.803,92.5,85.830002,207300,79.381165
2014-12-26,92.814,92.965,92.716,85.860001,187800,79.408905
2014-12-29,93.008,93.073,92.835,85.919998,353900,79.464417
2014-12-30,93.17,93.224,92.9,86.040001,417500,79.575401
2014-12-31,93.246,93.257,93.084,86.099998,326400,79.630867
2015-01-02,93.224,93.495,93.138,86.389999,243900,79.899071
2015-01-05,93.538,93.906,93.527,86.629997,970600,80.121078
2015-01-06,94.057,94.316,93.797,86.910004,857800,80.380028
2015-01-07,93.711,94.143,93.635,86.900002,780900,80.370766
2015-01-08,93.787,94.046,93.787,86.870003,516100,80.343048
2015-01-09,94.068,94.284,93.927,87.089996,191100,80.546494
2015-01-12,94.273,94.425,94.165,87.18,308800,80.629723
2015-01-13,94.262,94.479,94.1,87.230003,697300,80.675987
2015-01-14,94.619,94.727,94.284,87.410004,436200,80.842468
2015-01-15,94.619,95.019,94.5,87.75,349000,81.156914
2015-01-16,94.911,94.998,94.576,87.529999,467700,80.953438
2015-01-20,94.922,95.03,94.533,87.610001,427200,81.027428
2015-01-21,94.911,95.019,94.5,87.57,338300,80.99041
2015-01-22,94.825,94.825,94.241,87.349998,413000,80.786949
2015-01-23,94.825,94.954,94.544,87.790001,255400,81.193909
2015-01-26,94.879,95.041,94.717,87.769997,833100,81.175415
2015-01-27,95.181,95.29,94.825,87.860001,644000,81.258644
2015-01-28,94.954,95.603,94.911,88.32,268000,81.684074
2015-01-29,95.268,95.409,95.149,88.18,218300,81.554573
2015-01-30,95.744,95.906,95.517,88.699997,473200,82.03553
2015-02-02,95.308,95.588,95.027,88.57,431200,82.113411
2015-02-03,95.265,95.394,94.984,88.199997,262400,81.770386
2015-02-04,94.919,95.232,94.661,88.199997,294000,81.770386
2015-02-05,95.07,95.178,94.876,88.110001,338900,81.686943
2015-02-06,94.671,94.758,94.305,87.510002,404900,81.130676
