"Date","PXH.Open","PXH.High","PXH.Low","PXH.Close","PXH.Volume","PXH.Adjusted"
2011-04-06,32.074,32.085,31.839,27.219999,106600,23.228096
2011-04-07,31.98,32.074,31.769,27.280001,89500,23.279295
2011-04-08,32.156,32.156,31.816,27.27,141000,23.270761
2011-04-11,31.851,31.898,31.488,26.950001,113500,22.997688
2011-04-12,31.382,31.382,30.996,26.530001,30900,22.639288
2011-04-13,31.57,31.57,31.101,26.639999,38800,22.73315
2011-04-14,31.042,31.16,30.972,26.549999,58800,22.656353
2011-04-15,31.136,31.195,30.89,26.620001,66600,22.716087
2011-04-18,30.503,30.609,30.07,25.85,255100,22.059011
2011-04-19,30.515,30.703,30.468,26.190001,107000,22.34915
2011-04-20,31.312,31.359,31.207,26.74,41800,22.818487
2011-04-21,31.605,31.664,31.511,26.99,59700,23.03182
2011-04-25,31.652,31.652,31.312,26.84,61900,22.90382
2011-04-26,31.593,31.699,31.371,27.049999,46600,23.083027
2011-04-27,31.757,31.769,31.382,27.059999,81900,23.091558
2011-04-28,31.511,31.558,31.3,26.9,67900,22.955025
2011-04-29,31.687,31.757,31.535,27.07,68000,23.10009
2011-05-02,31.886,31.886,31.558,27,48000,23.040359
2011-05-03,31.289,31.289,30.867,26.49,41000,22.60515
2011-05-04,30.996,30.996,30.375,26.030001,33000,22.212608
2011-05-05,30.339,30.398,29.988,25.690001,102900,21.922476
2011-05-06,30.667,30.843,30.281,26.01,72500,22.195545
2011-05-09,30.562,30.621,30.351,26.120001,40000,22.289408
2011-05-10,30.632,30.867,30.621,26.27,43100,22.417414
2011-05-11,30.656,30.656,30.023,25.74,78700,21.965139
2011-05-12,30.058,30.292,29.753,25.799999,175000,22.016344
2011-05-13,30.222,30.222,29.519,25.299999,53800,21.589672
2011-05-16,29.625,29.918,29.507,25.27,218000,21.56407
2011-05-17,29.578,29.695,29.32,25.23,193200,21.529934
2011-05-18,29.824,30.046,29.695,25.639999,61500,21.879805
2011-05-19,30.093,30.093,29.73,25.5,75900,21.760342
2011-05-20,29.812,29.812,29.543,25.33,79300,21.615267
2011-05-23,29.015,29.097,28.839,24.780001,61500,21.145931
2011-05-24,29.332,29.531,29.332,25.16,98200,21.4702
2011-05-25,29.343,29.601,29.32,25.190001,63500,21.4958
2011-05-26,29.613,29.835,29.507,25.459999,88900,21.726204
2011-05-27,30.07,30.117,29.941,25.690001,93500,21.922476
2011-05-31,30.574,30.632,30.351,26.120001,48200,22.289408
2011-06-01,30.585,30.597,30.058,25.68,50100,21.913944
2011-06-02,30.316,30.433,30.093,25.93,89300,22.127274
2011-06-03,30.023,30.457,30.023,25.84,62200,22.050476
2011-06-06,30.222,30.257,29.73,25.42,195200,21.692074
2011-06-07,30.117,30.187,29.964,25.57,170000,21.82007
2011-06-08,29.929,29.988,29.777,25.469999,48400,21.734735
2011-06-09,29.906,30.164,29.765,25.66,31600,21.896875
2011-06-10,29.636,29.753,29.449,25.200001,142900,21.504332
2011-06-13,29.578,29.683,29.367,25.16,192000,21.4702
2011-06-14,29.789,29.882,29.753,25.389999,41100,21.666471
2011-06-15,29.472,29.507,29.074,24.870001,72000,21.222734
2011-06-16,28.98,29.132,28.699,24.690001,54900,21.069126
2011-06-17,29.059,29.059,28.837,24.75,60600,21.1821
2011-06-20,28.697,28.884,28.638,24.700001,35000,21.139307
2011-06-21,28.954,29.281,28.919,25.01,37600,21.404617
2011-06-22,29.036,29.153,28.779,24.68,100500,21.12219
2011-06-23,28.416,28.767,28.276,24.620001,58300,21.070837
2011-06-24,28.942,28.942,28.557,24.48,120200,20.951019
2011-06-27,28.662,28.966,28.58,24.74,54800,21.173542
2011-06-28,28.919,29.351,28.872,25.120001,46500,21.498762
2011-06-29,29.468,29.748,29.328,25.450001,176900,21.781187
2011-06-30,29.865,30.052,29.819,25.709999,45100,22.003708
2011-07-01,30.006,30.379,29.935,25.93,294700,22.191996
2011-07-05,30.298,30.368,30.064,25.84,80900,22.114964
2011-07-06,29.959,30.076,29.865,25.74,470100,22.029383
2011-07-07,30.356,30.555,30.356,26.08,251400,22.320372
2011-07-08,30.064,30.192,29.935,25.84,387000,22.114964
2011-07-11,29.503,29.655,29.281,25.08,33400,21.464529
2011-07-12,29.153,29.375,29.094,24.950001,32600,21.353266
2011-07-13,29.41,29.608,29.153,25.110001,143000,21.490198
2011-07-14,29.538,29.632,29.164,25.02,135500,21.413176
2011-07-15,29.456,29.48,29.234,25.16,44600,21.532995
2011-07-18,29.071,29.094,28.86,24.790001,24700,21.216335
2011-07-19,29.246,29.421,29.176,25.17,35800,21.541552
2011-07-20,29.526,29.526,29.386,25.18,65200,21.550112
2011-07-21,29.632,29.947,29.538,25.51,104000,21.832541
2011-07-22,29.819,29.959,29.772,25.6,38000,21.909567
2011-07-25,29.737,29.924,29.632,25.530001,38500,21.849655
2011-07-26,30.017,30.087,29.842,25.66,31900,21.960917
2011-07-27,29.865,29.865,29.48,25.309999,107100,21.661369
2011-07-28,29.573,29.702,29.468,25.33,32900,21.67849
2011-07-29,29.386,29.667,29.188,25.299999,78200,21.652813
2011-08-01,30.017,30.017,29.375,25.35,77000,21.695601
2011-08-02,29.293,29.41,28.732,24.59,64100,21.045162
2011-08-03,28.662,28.755,28.113,24.26,415500,20.762735
2011-08-04,27.634,27.704,26.711,22.860001,575200,19.564558
2011-08-05,26.886,27.073,26.056,22.969999,705400,19.658693
2011-08-08,25.764,25.998,24.432,21.09,253300,18.049715
2011-08-09,25.016,25.787,24.42,22.059999,401300,18.879885
2011-08-10,25.098,25.25,24.444,20.959999,232800,17.938456
2011-08-11,25.086,26.196,24.899,22.139999,450400,18.948351
2011-08-12,25.904,26.08,25.636,22.15,183700,18.956911
2011-08-15,26.267,26.535,26.243,22.690001,123000,19.419064
2011-08-16,26.208,26.395,25.799,22.190001,2963600,18.991144
2011-08-17,26.208,26.348,25.928,22.4,315500,19.170868
2011-08-18,25.414,25.414,24.783,21.51,209000,18.409168
2011-08-19,24.794,25.39,24.783,21.25,69600,18.186647
2011-08-22,25.285,25.472,24.97,21.450001,327500,18.357817
2011-08-23,25.273,25.799,25.075,22.07,96200,18.888441
2011-08-24,25.495,25.752,25.25,21.969999,187000,18.802858
2011-08-25,25.624,25.659,25.075,21.49,81400,18.392054
2011-08-26,25.192,25.565,24.829,21.860001,100400,18.708714
2011-08-29,26.009,26.325,26.009,22.51,57100,19.265015
2011-08-30,26.185,26.477,26.056,22.540001,64200,19.290686
2011-08-31,26.757,26.897,26.594,22.9,149600,19.598787
2011-09-01,26.862,27.014,26.629,22.799999,83300,19.513206
2011-09-02,26.196,26.29,25.858,22.360001,179400,19.136642
2011-09-06,25.215,25.776,25.215,22.059999,191000,18.879885
2011-09-07,26.091,26.489,26.091,22.66,55500,19.393389
2011-09-08,26.103,26.36,25.904,22.219999,60400,19.016817
2011-09-09,25.589,25.612,25.075,21.59,178800,18.477633
2011-09-12,24.794,25.075,24.526,21.450001,76400,18.357817
2011-09-13,24.993,25.075,24.759,21.42,101500,18.332142
2011-09-14,25.005,25.227,24.502,21.42,46700,18.332142
2011-09-15,25.308,25.437,25.086,21.719999,44400,18.5889
2011-09-16,25.013,25.152,24.805,21.549999,55200,18.626926
2011-09-19,24.191,24.307,23.983,20.98,29600,18.134241
2011-09-20,24.33,24.515,24.099,20.84,72000,18.013231
2011-09-21,24.087,24.087,23.347,20.18,103300,17.44276
2011-09-22,22.352,22.444,21.635,18.91,106500,16.34502
2011-09-23,21.831,22.294,21.82,19.23,148900,16.621613
2011-09-26,22.144,22.502,21.843,19.450001,73000,16.811777
2011-09-27,23.231,23.59,23.069,20.02,51700,17.304461
2011-09-28,23.011,23.22,22.444,19.4,113600,16.768555
2011-09-29,22.942,23.127,22.502,19.709999,24600,17.036503
2011-09-30,22.248,22.444,21.924,19.02,54600,16.440104
2011-10-03,21.843,22.063,21.403,18.5,53600,15.990634
2011-10-04,21.102,21.773,20.836,18.76,548700,16.215364
2011-10-05,21.635,22.167,21.426,19.16,76300,16.56111
2011-10-06,22.155,22.849,22.12,19.75,107000,17.071083
2011-10-07,22.896,22.953,22.421,19.43,36700,16.794487
2011-10-10,23.081,23.52,23.081,20.32,19500,17.563768
2011-10-11,23.127,23.578,23.034,20.280001,73500,17.529194
2011-10-12,23.717,24.342,23.717,20.870001,164800,18.039165
2011-10-13,23.775,24.053,23.543,20.709999,169500,17.900867
2011-10-14,24.261,24.573,24.029,21.190001,207600,18.315758
2011-10-17,24.203,24.33,23.682,20.469999,70400,17.693422
2011-10-18,23.705,24.411,23.439,20.969999,110800,18.125595
2011-10-19,24.11,24.191,23.763,20.620001,165300,17.823078
2011-10-20,23.613,23.786,22.988,20.190001,361100,17.451401
2011-10-21,23.729,24.122,23.729,20.85,171500,18.021877
2011-10-24,24.353,24.943,24.353,21.459999,78000,18.549135
2011-10-25,24.712,24.712,24.342,21.059999,73100,18.203392
2011-10-26,24.851,24.966,24.446,21.530001,81300,18.60964
2011-10-27,25.904,26.517,25.707,22.74,137500,19.65551
2011-10-28,25.88,26.228,25.869,22.58,61800,19.517216
2011-10-31,25.788,25.788,25.175,21.790001,39400,18.834379
2011-11-01,24.388,24.851,24.226,21.309999,61900,18.419481
2011-11-02,25.29,25.406,25.024,21.889999,395900,18.920811
2011-11-03,25.429,25.638,25.094,22.059999,206600,19.067751
2011-11-04,25.256,25.452,25.071,21.99,68900,19.00724
2011-11-07,25.371,25.695,25.302,22.190001,38900,19.18012
2011-11-08,25.73,26.042,25.51,22.51,55700,19.456713
2011-11-09,25.059,25.082,24.365,21.18,123300,18.307114
2011-11-10,24.897,24.92,24.527,21.5,323500,18.583706
2011-11-11,25.152,25.395,25.071,21.92,27100,18.946737
2011-11-14,25.221,25.221,24.851,21.559999,39300,18.635578
2011-11-15,24.909,25.279,24.781,21.700001,48300,18.75658
2011-11-16,24.712,25.094,24.585,21.309999,114900,18.419481
2011-11-17,24.712,24.77,23.96,20.75,122500,17.93544
2011-11-18,24.376,24.376,23.995,20.85,211900,18.021877
2011-11-21,23.462,23.474,22.988,20.08,64800,17.356321
2011-11-22,23.231,23.393,23.058,19.969999,338700,17.261246
2011-11-23,22.919,22.919,22.363,19.34,127400,16.716698
2011-11-25,22.41,22.676,22.259,19.26,155200,16.647551
2011-11-28,23.243,23.382,23.058,20.049999,257300,17.330385
2011-11-29,23.127,23.358,23.034,19.950001,63600,17.24395
2011-11-30,24.157,24.689,24.053,21.27,444000,18.384907
2011-12-01,24.481,24.781,24.481,21.23,174300,18.350336
2011-12-02,24.805,24.805,24.423,21.120001,403400,18.255255
2011-12-05,24.862,24.99,24.677,21.450001,69100,18.540489
2011-12-06,24.457,24.596,24.272,21.110001,48200,18.246614
2011-12-07,24.376,24.689,24.261,21.23,74300,18.350336
2011-12-08,24.261,24.295,23.717,20.51,83800,17.727997
2011-12-09,23.867,24.261,23.867,20.889999,66200,18.056452
2011-12-12,23.659,23.659,23.162,20.16,68900,17.42547
2011-12-13,23.52,23.659,23.081,20,140300,17.28717
2011-12-14,23.069,23.173,22.907,19.879999,500700,17.183451
2011-12-15,23.405,23.405,23.046,20.02,75200,17.304461
2011-12-16,22.803,22.963,22.494,19.77,3878000,17.27039
2011-12-19,22.517,22.528,22.093,19.33,210900,16.886023
2011-12-20,22.677,23.043,22.677,20.1,400700,17.558666
2011-12-21,22.906,23.009,22.677,20.07,254700,17.532459
2011-12-22,23.009,23.295,22.986,20.280001,199300,17.71591
2011-12-23,23.238,23.353,23.204,20.360001,90200,17.785797
2011-12-27,23.158,23.364,23.089,20.389999,183700,17.811998
2011-12-28,23.181,23.181,22.803,19.92,98700,17.401423
2011-12-29,22.895,23.032,22.872,20.1,152600,17.558666
2011-12-30,23.101,23.204,23.021,20.23,204600,17.67223
2012-01-03,23.639,23.925,23.639,20.809999,129900,18.178896
2012-01-04,23.685,23.776,23.559,20.68,217200,18.065336
2012-01-05,23.662,23.73,23.421,20.639999,64900,18.030392
2012-01-06,23.662,23.662,23.433,20.49,56700,17.899353
2012-01-09,23.696,23.742,23.57,20.719999,29200,18.100275
2012-01-10,24.223,24.326,24.154,21.16,96300,18.484646
2012-01-11,24.12,24.28,24.039,21.17,56900,18.493378
2012-01-12,24.383,24.383,24.2,21.25,51700,18.563269
2012-01-13,24.039,24.142,23.925,21.09,60400,18.423496
2012-01-17,24.623,24.635,24.474,21.43,101300,18.720509
2012-01-18,24.566,25.15,24.566,21.959999,99400,19.183498
2012-01-19,25.184,25.402,25.15,22.129999,69600,19.332003
2012-01-20,25.218,25.39,25.15,22.17,58400,19.366949
2012-01-23,25.39,25.619,25.39,22.34,65800,19.515453
2012-01-24,25.299,25.562,25.218,22.33,62200,19.506714
2012-01-25,25.459,25.951,25.344,22.59,129200,19.733849
2012-01-26,26.02,26.146,25.757,22.6,136400,19.74258
2012-01-27,25.882,26.1,25.837,22.74,126900,19.864876
2012-01-30,25.493,25.722,25.39,22.41,118700,19.576599
2012-01-31,25.951,26.031,25.757,22.620001,100200,19.760056
2012-02-01,26.249,26.546,26.226,23.049999,227400,20.135685
2012-02-02,26.535,26.707,26.489,23.219999,524800,20.284189
2012-02-03,26.867,27.05,26.787,23.549999,127500,20.572468
2012-02-06,26.627,26.775,26.592,23.389999,115700,20.432697
2012-02-07,26.707,26.901,26.581,23.42,53600,20.458904
2012-02-08,26.993,27.13,26.913,23.639999,110600,20.651091
2012-02-09,27.05,27.119,26.878,23.65,415600,20.659822
2012-02-10,26.466,26.535,26.363,23.09,107200,20.170628
2012-02-13,26.844,26.958,26.741,23.459999,105600,20.493853
2012-02-14,26.684,26.752,26.512,23.309999,31700,20.362812
2012-02-15,26.981,27.004,26.718,23.379999,62300,20.423962
2012-02-16,26.638,27.016,26.627,23.57,137800,20.589937
2012-02-17,27.05,27.084,26.936,23.629999,47700,20.642353
2012-02-21,27.062,27.13,26.878,23.5,50700,20.528788
2012-02-22,26.913,26.936,26.787,23.48,84900,20.511318
2012-02-23,26.936,26.97,26.775,23.5,36500,20.528788
2012-02-24,27.084,27.302,27.062,23.809999,109900,20.799593
2012-02-27,26.924,27.119,26.787,23.59,38900,20.607412
2012-02-28,27.176,27.359,27.096,23.879999,88800,20.860744
2012-02-29,27.577,27.691,27.256,23.84,63000,20.825802
2012-03-01,27.462,27.703,27.428,24.15,30000,21.096605
2012-03-02,27.577,27.577,27.393,24.059999,272700,21.017982
2012-03-05,27.21,27.29,27.004,23.629999,95400,20.642353
2012-03-06,26.558,26.558,26.111,22.879999,347500,19.987177
2012-03-07,26.409,26.546,26.26,23.120001,142700,20.196835
2012-03-08,26.867,27.107,26.798,23.639999,109800,20.651091
2012-03-09,27.05,27.165,26.993,23.6,36400,20.616146
2012-03-12,26.855,26.878,26.661,23.41,33200,20.450169
2012-03-13,27.039,27.485,27.004,24.01,116700,20.97431
2012-03-14,27.302,27.405,27.016,23.68,76900,20.686031
2012-03-15,27.199,27.371,27.107,23.83,76300,20.81706
2012-03-16,27.173,27.184,27.058,23.66,118600,20.688528
2012-03-19,26.875,27.081,26.864,23.59,55100,20.627319
2012-03-20,26.532,26.578,26.372,23.200001,132400,20.286303
2012-03-21,26.486,26.635,26.452,23.25,413400,20.330023
2012-03-22,26.303,26.303,26.052,22.83,124000,19.96277
2012-03-23,26.212,26.361,26.109,23.040001,48700,20.146397
2012-03-26,26.521,26.727,26.464,23.370001,138500,20.43495
2012-03-27,26.704,26.784,26.555,23.219999,46600,20.303783
2012-03-28,26.475,26.486,26.04,22.870001,69100,19.997749
2012-03-29,25.857,26.052,25.686,22.780001,33700,19.919046
2012-03-30,26.269,26.303,26.075,22.92,82400,20.041466
2012-04-02,26.201,26.566,26.143,23.17,47600,20.260075
2012-04-03,26.464,26.567,26.143,22.9,315400,20.023975
2012-04-04,25.915,25.915,25.686,22.530001,59800,19.700447
2012-04-05,25.789,25.972,25.766,22.6,57500,19.761658
2012-04-09,25.469,25.606,25.309,22.299999,52600,19.499329
2012-04-10,25.457,25.491,25.023,21.92,94400,19.167057
2012-04-11,25.48,25.503,25.297,22.15,64600,19.368168
2012-04-12,25.446,25.88,25.446,22.620001,79100,19.779142
2012-04-13,25.789,25.789,25.411,22.35,99700,19.543053
2012-04-16,25.674,25.674,25.263,22.200001,36500,19.41189
2012-04-17,25.56,25.617,25.331,22.34,101100,19.534306
2012-04-18,25.32,25.526,25.297,22.24,25000,19.446859
2012-04-19,25.446,25.594,25.274,22.209999,65700,19.420633
2012-04-20,25.526,25.64,25.48,22.290001,108100,19.490589
2012-04-23,25.045,25.057,24.794,21.9,25400,19.149565
2012-04-24,25.16,25.24,25.068,21.950001,33200,19.193285
2012-04-25,25.343,25.354,25.217,22.17,79400,19.38566
2012-04-26,25.297,25.48,25.251,22.219999,76300,19.429377
2012-04-27,25.446,25.514,25.354,22.299999,25600,19.499329
2012-04-30,25.469,25.56,25.366,22.24,40000,19.446859
2012-05-01,25.4,25.777,25.389,22.389999,73700,19.578028
2012-05-02,25.572,25.572,25.411,22.27,345600,19.473099
2012-05-03,25.56,25.56,25.103,22.030001,175300,19.263247
2012-05-04,25.08,25.091,24.68,21.65,46300,18.930967
2012-05-07,24.588,24.874,24.588,21.700001,33000,18.974689
2012-05-08,24.565,24.657,24.142,21.370001,108700,18.686129
2012-05-09,23.97,24.119,23.81,20.959999,142000,18.327623
2012-05-10,24.211,24.234,24.051,21.049999,172000,18.406317
2012-05-11,23.822,24.142,23.822,20.860001,44000,18.240181
2012-05-14,23.41,23.422,23.239,20.32,23500,17.767998
2012-05-15,23.216,23.364,22.93,20.1,90000,17.575634
2012-05-16,23.021,23.09,22.724,19.9,63100,17.400747
2012-05-17,22.804,22.815,22.415,19.6,71200,17.138426
2012-05-18,22.472,22.529,22.186,19.43,78800,16.989779
2012-05-21,22.381,22.804,22.381,19.92,55800,17.418234
2012-05-22,22.77,22.861,22.381,19.68,38000,17.20838
2012-05-23,22.266,22.335,21.912,19.530001,62000,17.077215
2012-05-24,22.369,22.369,22.003,19.41,33900,16.972286
2012-05-25,22.175,22.244,22.083,19.370001,19800,16.937313
2012-05-29,22.678,22.907,22.598,19.889999,132300,17.392006
2012-05-30,22.324,22.347,22.175,19.49,69900,17.04224
2012-05-31,22.255,22.358,22.083,19.49,118700,17.04224
2012-06-01,21.866,21.992,21.763,19.049999,48400,16.657495
2012-06-04,21.843,21.969,21.74,19.110001,434700,16.709963
2012-06-05,21.946,22.026,21.798,19.15,71400,16.744944
2012-06-06,22.198,22.541,22.164,19.68,49800,17.20838
2012-06-07,22.998,22.998,22.598,19.76,52400,17.278334
2012-06-08,22.324,22.438,22.186,19.57,43500,17.112194
2012-06-11,22.667,22.667,22.038,19.32,27800,16.893589
2012-06-12,22.358,22.507,22.289,19.639999,119800,17.173401
2012-06-13,22.507,22.61,22.335,19.58,174700,17.120937
2012-06-14,22.427,22.541,22.255,19.65,280100,17.182142
2012-06-15,22.375,22.522,22.261,19.84,41600,17.477251
2012-06-18,22.477,22.681,22.42,19.940001,46900,17.56534
2012-06-19,22.829,23.09,22.749,20.27,68300,17.856041
2012-06-20,23.101,23.101,22.84,20.25,26100,17.838419
2012-06-21,22.874,22.874,22.204,19.559999,79400,17.230595
2012-06-22,22.409,22.42,22.182,19.639999,35500,17.301067
2012-06-25,22.023,22.023,21.728,19.200001,63000,16.913471
2012-06-26,21.807,22.045,21.807,19.360001,84600,17.054415
2012-06-27,22.193,22.272,22.079,19.530001,62800,17.204168
2012-06-28,21.989,22.057,21.784,19.4,31300,17.089657
2012-06-29,22.727,22.965,22.692,20.200001,59500,17.794376
2012-07-02,23.044,23.09,22.874,20.34,47400,17.9177
2012-07-03,23.181,23.464,23.181,20.639999,32800,18.181978
2012-07-05,23.317,23.453,23.181,20.540001,814600,18.093887
2012-07-06,23.01,23.022,22.829,20.219999,293600,17.811995
2012-07-09,22.885,22.885,22.692,20.139999,66500,17.74152
2012-07-10,22.954,22.988,22.511,19.9,113300,17.530106
2012-07-11,22.613,22.806,22.579,19.959999,57600,17.582958
2012-07-12,22.216,22.454,22.148,19.709999,26500,17.362732
2012-07-13,22.409,22.795,22.409,20.01,79800,17.627001
2012-07-16,22.602,22.738,22.534,19.969999,15900,17.591772
2012-07-17,22.817,22.954,22.647,20.190001,46000,17.785568
2012-07-18,22.636,22.988,22.636,20.200001,23200,17.794376
2012-07-19,23.01,23.181,22.988,20.360001,19900,17.935326
2012-07-20,22.863,22.897,22.749,20.059999,35900,17.671047
2012-07-23,22.079,22.261,21.943,19.559999,20600,17.230595
2012-07-24,22.227,22.227,21.875,19.440001,71000,17.124887
2012-07-25,22.227,22.352,22.102,19.559999,83400,17.230595
2012-07-26,22.511,22.704,22.477,19.99,36700,17.609386
2012-07-27,22.919,23.362,22.897,20.549999,29900,18.102697
2012-07-30,23.203,23.328,23.101,20.52,164900,18.076269
2012-07-31,23.283,23.385,23.067,20.34,320700,17.9177
2012-08-01,23.215,23.294,23.078,20.370001,22100,17.944132
2012-08-02,22.829,23.101,22.806,20.24,404300,17.829615
2012-08-03,23.396,23.68,23.396,20.780001,39300,18.305304
2012-08-06,23.657,23.918,23.657,20.950001,26700,18.455061
2012-08-07,23.805,24.043,23.805,21.01,16100,18.507915
2012-08-08,23.907,24.043,23.839,21.110001,50800,18.596006
2012-08-09,23.941,24.18,23.941,21.16,25500,18.640051
2012-08-10,23.828,24.18,23.828,21.299999,24800,18.763378
2012-08-13,24.055,24.055,23.85,21.1,25300,18.587196
2012-08-14,24.055,24.123,23.93,21.110001,17600,18.596006
2012-08-15,23.873,24.009,23.873,21.120001,36500,18.604818
2012-08-16,23.941,24.134,23.839,21.209999,66900,18.684095
2012-08-17,23.93,24.055,23.85,21.17,108600,18.648861
2012-08-20,23.975,24.009,23.816,21.129999,40900,18.613621
2012-08-21,24.157,24.293,23.941,21.129999,25100,18.613621
2012-08-22,23.884,24.111,23.862,21.24,30700,18.710524
2012-08-23,24.009,24.043,23.839,21.030001,93700,18.52553
2012-08-24,23.771,23.941,23.68,20.99,38900,18.490295
2012-08-27,23.828,23.828,23.646,20.84,43900,18.358158
2012-08-28,23.601,23.657,23.567,20.76,61500,18.287693
2012-08-29,23.567,23.567,23.362,20.629999,11600,18.17317
2012-08-30,23.351,23.385,23.203,20.450001,111400,18.014606
2012-08-31,23.385,23.498,23.26,20.620001,46500,18.16436
2012-09-04,23.408,23.419,23.249,20.549999,30100,18.102697
2012-09-05,23.26,23.26,23.112,20.41,367500,17.979372
2012-09-06,23.283,23.725,23.283,20.879999,72200,18.393398
2012-09-07,23.941,24.225,23.941,21.290001,113800,18.754572
2012-09-10,24.055,24.145,23.884,21.040001,87100,18.534344
2012-09-11,23.998,24.214,23.953,21.27,350200,18.73695
2012-09-12,24.282,24.316,24.123,21.389999,60600,18.842659
2012-09-13,24.134,24.951,24.123,21.969999,98400,19.353584
2012-09-14,25.122,25.542,25.122,22.25,40000,19.600245
2012-09-17,25.201,25.258,25.02,22.049999,47800,19.424061
2012-09-18,24.974,25.076,24.94,22.02,43800,19.397633
2012-09-19,24.94,25.065,24.929,21.969999,20500,19.353584
2012-09-20,24.622,24.883,24.577,21.860001,44600,19.256687
2012-09-21,24.409,24.567,24.331,21.66,48600,19.282501
2012-09-24,24.207,24.387,24.185,21.66,38100,19.282501
2012-09-25,24.252,24.364,23.937,21.309999,18800,18.970922
2012-09-26,23.758,23.904,23.702,21.17,130900,18.846289
2012-09-27,24.05,24.196,23.96,21.49,59300,19.131165
2012-09-28,24.061,24.061,23.904,21.33,95800,18.988728
2012-10-01,24.185,24.364,24.151,21.52,84500,19.157873
2012-10-02,24.297,24.96,24.263,21.75,1252500,19.362623
2012-10-03,24.342,24.342,24.196,21.559999,50800,19.193485
2012-10-04,24.207,24.376,24.117,21.66,80500,19.282501
2012-10-05,24.477,24.488,24.207,21.559999,45000,19.193485
2012-10-08,23.982,24.117,23.982,21.440001,21800,19.086653
2012-10-09,24.072,24.084,23.893,21.27,99200,18.935312
2012-10-10,23.96,24.072,23.803,21.209999,59000,18.881899
2012-10-11,24.106,24.196,24.005,21.43,33400,19.077751
2012-10-12,24.016,24.117,23.893,21.360001,37800,19.015432
2012-10-15,24.084,24.196,23.994,21.49,24500,19.131165
2012-10-16,24.274,24.398,24.274,21.67,56500,19.291407
2012-10-17,24.409,24.578,24.331,21.790001,35800,19.398235
2012-10-18,24.387,24.555,24.342,21.75,30600,19.362623
2012-10-19,24.376,24.376,24.027,21.42,23100,19.06885
2012-10-22,24.263,24.364,24.151,21.65,94000,19.273603
2012-10-23,23.904,23.904,23.668,21.18,39500,18.85519
2012-10-24,23.937,23.971,23.735,21.15,78800,18.828484
2012-10-25,24.05,24.061,23.87,21.33,15200,18.988728
2012-10-26,23.881,23.881,23.69,21.17,20900,18.846289
2012-10-31,23.814,23.937,23.668,21.08,110500,18.766165
2012-11-01,23.915,24.319,23.904,21.620001,593000,19.246899
2012-11-02,24.263,24.274,23.915,21.34,71600,18.997629
2012-11-05,24.072,24.14,23.96,21.49,48200,19.131165
2012-11-06,24.185,24.42,24.14,21.700001,21400,19.318115
2012-11-07,24.039,24.128,23.848,21.299999,59500,18.962023
2012-11-08,23.904,24.072,23.645,21.059999,68300,18.748363
2012-11-09,23.668,23.982,23.612,21.18,113200,18.85519
2012-11-12,23.713,23.836,23.668,21.129999,77400,18.81068
2012-11-13,23.432,23.567,23.32,20.879999,22000,18.588123
2012-11-14,23.477,23.499,23.039,20.540001,133100,18.285442
2012-11-15,23.185,23.23,23.028,20.6,71300,18.338858
2012-11-16,23.174,23.241,22.938,20.690001,30000,18.418976
2012-11-19,23.443,23.634,23.443,21.02,1287800,18.712753
2012-11-20,23.466,23.522,23.331,20.940001,18700,18.641539
2012-11-21,23.511,23.533,23.32,20.879999,62300,18.588123
2012-11-23,23.702,23.859,23.702,21.219999,23200,18.890802
2012-11-26,23.702,23.926,23.702,21.299999,45100,18.962023
2012-11-27,23.814,23.904,23.578,21.02,166300,18.712753
2012-11-28,23.432,23.747,23.376,21.139999,81400,18.819582
2012-11-29,23.814,24.05,23.803,21.360001,113100,19.015432
2012-11-30,24.016,24.027,23.904,21.34,28900,18.997629
2012-12-03,24.016,24.106,23.937,21.34,44900,18.997629
2012-12-04,24.084,24.185,24.039,21.49,440400,19.131165
2012-12-05,24.263,24.51,24.263,21.74,85900,19.353724
2012-12-06,24.342,24.589,24.342,21.870001,95500,19.469456
2012-12-07,24.51,24.679,24.51,21.940001,33900,19.531769
2012-12-10,24.634,24.78,24.589,22.030001,30500,19.611893
2012-12-11,24.701,24.87,24.701,22.1,49900,19.67421
2012-12-12,24.971,25.117,24.904,22.200001,17300,19.763235
2012-12-13,24.904,25.016,24.769,22.09,43600,19.665304
2012-12-14,24.87,25.005,24.87,22.219999,50800,19.781036
2012-12-17,24.96,25.083,24.904,22.290001,53200,19.843355
2012-12-18,24.971,25.297,24.971,22.49,169000,20.0214
2012-12-19,25.274,25.387,25.218,22.459999,66600,19.994692
2012-12-20,25.285,25.465,25.241,22.620001,107700,20.137131
2012-12-21,24.861,25.029,24.828,22.360001,78000,19.975433
2012-12-24,24.873,24.962,24.873,22.24,24100,19.868233
2012-12-26,25.04,25.152,24.962,22.35,113200,19.966503
2012-12-27,25.085,25.197,24.973,22.469999,36900,20.073704
2012-12-28,25.018,25.231,24.996,22.459999,91400,20.064772
2012-12-31,25.108,25.578,25.108,22.82,243400,20.386375
2013-01-02,25.813,26.003,25.779,23.190001,159500,20.716917
2013-01-03,25.88,26.115,25.802,23.17,67000,20.699055
2013-01-04,25.79,25.969,25.734,23.120001,108800,20.654387
2013-01-07,25.712,25.768,25.667,22.950001,319500,20.502514
2013-01-08,25.589,25.589,25.309,22.66,806700,20.243441
2013-01-09,25.488,25.622,25.488,22.85,100400,20.413177
