"Date","VB.Open","VB.High","VB.Low","VB.Close","VB.Volume","VB.Adjusted"
2010-06-25,65.691,66.747,65.123,59.77,411200,53.72797
2010-06-28,66.547,67.126,65.935,59.540001,306700,53.521221
2010-06-29,65.09,65.123,63.299,57.25,364800,51.462715
2010-06-30,63.499,64.522,62.798,56.599998,756500,50.878426
2010-07-01,62.943,63.154,60.996,56.299999,8657900,50.608742
2010-07-02,62.787,63.01,61.586,55.700001,1702600,50.069393
2010-07-06,62.876,63.51,60.874,55.09,943800,49.521069
2010-07-07,61.408,63.51,61.408,57.049999,523500,51.282936
2010-07-08,64.255,64.522,63.499,57.860001,272400,52.011059
2010-07-09,64.422,65.301,64.144,58.700001,191100,52.76614
2010-07-12,65.101,65.501,64.1,58.139999,262100,52.262741
2010-07-13,65.635,66.847,65.379,59.84,361200,53.790897
2010-07-14,66.447,66.825,65.946,59.740002,318300,53.701004
2010-07-15,66.48,66.614,65.179,59.360001,431700,53.359413
2010-07-16,65.579,65.579,63.61,57.389999,613400,51.588562
2010-07-19,63.911,64.2,62.943,57.560001,227700,51.741383
2010-07-20,63.221,65.201,62.943,58.540001,307100,52.622314
2010-07-21,65.602,65.691,63.899,57.630001,370900,51.804302
2010-07-22,65.079,66.436,65.045,59.529999,352300,53.51223
2010-07-23,65.768,67.737,65.768,60.810001,512500,54.662834
2010-07-26,67.815,69.139,67.626,62.099998,487300,55.822433
2010-07-27,69.751,69.784,68.483,61.759998,742200,55.516804
2010-07-28,68.639,68.85,67.326,60.810001,297900,54.662834
2010-07-29,68.327,68.438,66.447,60.639999,237400,54.510017
2010-07-30,66.469,67.938,66.269,60.669998,559600,54.536983
2010-08-02,68.672,68.972,68.205,61.830002,514800,55.579739
2010-08-03,68.605,68.928,67.66,61.279999,859500,55.085327
2010-08-04,68.36,68.928,68.205,61.84,253300,55.588718
2010-08-05,68.249,68.705,68.027,61.290001,217900,55.094322
2010-08-06,67.014,68.082,66.725,61.02,277100,54.85162
2010-08-09,68.305,68.794,67.971,61.639999,234600,55.408936
2010-08-10,67.86,68.149,66.925,60.639999,234200,54.510017
2010-08-11,66.002,66.113,64.801,58.41,274700,52.505447
2010-08-12,63.777,64.912,63.543,58.09,424900,52.217793
2010-08-13,64.267,64.567,63.911,57.48,535100,51.66946
2010-08-16,63.488,64.678,63.288,57.860001,234700,52.011059
2010-08-17,65.134,65.98,64.756,58.830002,200100,52.883003
2010-08-18,65.446,66.213,64.801,59.049999,420100,53.080757
2010-08-19,65.468,65.59,63.899,57.619999,412700,51.795311
2010-08-20,63.866,64.111,63.132,57.599998,359800,51.777325
2010-08-23,64.522,64.789,63.265,56.889999,799200,51.139107
2010-08-24,62.231,63.165,61.663,56.220001,905000,50.536831
2010-08-25,62.019,63.443,61.719,56.880001,365400,51.130116
2010-08-26,63.377,64.044,62.654,56.490002,419400,50.779541
2010-08-27,63.477,64.489,62.242,57.91,348400,52.055996
2010-08-30,64.178,64.411,63.076,56.709999,445700,50.977299
2010-08-31,62.876,63.621,62.464,56.639999,593000,50.914368
2010-09-01,63.955,65.335,63.844,58.73,549700,52.793102
2010-09-02,65.346,66.291,65.212,59.48,305500,53.467289
2010-09-03,67.037,67.504,66.603,60.450001,374300,54.339241
2010-09-07,66.981,67.081,65.935,59.389999,560000,53.386383
2010-09-08,66.202,66.948,66.202,59.75,292400,53.709988
2010-09-09,67.404,67.582,66.136,59.830002,229300,53.78191
2010-09-10,66.836,67.126,66.447,60.049999,572600,53.97966
2010-09-13,67.526,68.394,67.448,61.34,356300,55.139267
2010-09-14,68.127,68.627,67.726,61.23,338700,55.040382
2010-09-15,67.882,68.55,67.448,61.509998,261200,55.292072
2010-09-16,68.36,68.472,67.604,61.189999,339100,55.004421
2010-09-17,68.583,68.583,67.504,61.419998,414900,55.21117
2010-09-20,68.594,70.051,68.171,62.84,287300,56.487625
2010-09-21,69.973,70.263,69.439,62.540001,724700,56.21796
2010-09-22,69.295,69.784,68.305,61.790001,403700,55.543774
2010-09-23,68.182,69.195,67.849,61.119999,223700,54.941494
2010-09-24,68.95,70.051,68.883,62.880001,388200,56.523586
2010-09-27,70.129,70.218,69.617,62.830002,460000,56.478649
2010-09-28,70.062,70.641,68.817,63.41,468000,57.000011
2010-09-29,70.341,70.952,70.185,63.540001,499600,57.116871
2010-09-30,71.242,71.587,70.051,63.439999,362100,57.026981
2010-10-01,71.264,71.331,70.374,63.740002,508900,57.296654
2010-10-04,70.774,71.13,69.54,62.959999,236400,56.595501
2010-10-05,70.763,71.943,70.407,64.489998,269100,57.970829
2010-10-06,71.776,71.998,71.142,64.260002,209800,57.764088
2010-10-07,71.998,71.998,70.852,64.120003,387600,57.638237
2010-10-08,71.498,72.521,71.142,64.93,219900,58.36636
2010-10-11,72.143,72.766,72.109,65.010002,216900,58.438267
2010-10-12,72.065,72.799,71.386,65.269997,522300,58.671989
2010-10-13,73.01,74.045,72.755,66.089996,321500,59.409107
2010-10-14,73.6,73.823,72.799,65.980003,307100,59.310219
2010-10-15,74.001,74.078,72.788,65.82,1416900,59.166393
2010-10-18,73.411,73.845,73.211,66.379997,1527500,59.669785
2010-10-19,72.777,73.567,71.865,65.059998,1127300,58.483212
2010-10-20,72.799,73.533,72.521,65.760002,1132500,59.112453
2010-10-21,73.6,73.989,72.121,65.580002,1198700,58.950657
2010-10-22,73.222,73.522,72.955,65.980003,400700,59.310219
2010-10-25,73.967,74.657,73.834,66.489998,596700,59.768654
2010-10-26,73.511,74.268,73.144,66.360001,413600,59.651791
2010-10-27,73.344,73.734,72.699,66.160004,566700,59.472027
2010-10-28,74.223,74.234,72.966,65.870003,380400,59.211334
2010-10-29,73.022,73.834,73.022,66.029999,383500,59.355164
2010-11-01,73.923,74.39,72.677,65.769997,566600,59.121441
2010-11-02,74.145,74.446,73.533,66.860001,475100,60.101261
2010-11-03,74.523,74.701,73.611,67.129997,350400,60.343975
2010-11-04,75.925,76.392,75.658,68.660004,394300,61.719299
2010-11-05,76.481,77.071,76.292,69.080002,302400,62.096855
2010-11-08,76.67,76.993,76.281,69.089996,263500,62.105831
2010-11-09,77.093,77.193,75.547,68.230003,267700,61.332771
2010-11-10,76.059,76.604,75.247,68.860001,344700,61.899082
2010-11-11,75.87,76.637,75.591,68.639999,219100,61.701309
2010-11-12,75.669,76.203,74.98,67.540001,246200,60.712528
2010-11-15,75.514,75.947,75.124,67.589996,360300,60.757458
2010-11-16,74.713,74.779,73.311,66.339996,423800,59.633823
2010-11-17,74.023,74.234,73.6,66.599998,288700,59.867535
2010-11-18,74.902,75.647,74.902,67.68,425600,60.838371
2010-11-19,75.102,75.692,74.713,67.910004,231600,61.045109
2010-11-22,75.302,76.092,74.957,68.300003,288200,61.395687
2010-11-23,75.124,75.402,74.724,67.650002,264500,60.811398
2010-11-24,75.936,76.871,75.925,69.099998,281400,62.114819
2010-11-26,76.314,76.782,76.292,68.669998,117700,61.728283
2010-11-29,76.025,76.504,75.18,68.650002,276700,61.710308
2010-11-30,75.536,76.259,75.28,68.129997,344300,61.242886
2010-12-01,77.249,77.583,77.104,69.599998,753300,62.564259
2010-12-02,77.516,78.395,77.427,70.400002,634700,63.283394
2010-12-03,78.05,79.051,77.928,70.870003,597900,63.705902
2010-12-06,78.795,79.429,78.706,71.209999,476600,64.011528
2010-12-07,80.23,80.364,79.485,71.540001,505700,64.308174
2010-12-08,79.719,80.03,79.385,71.519997,316900,64.290184
2010-12-09,80.119,80.119,79.529,71.75,707900,64.496941
2010-12-10,80.108,80.942,79.897,72.599998,547000,65.261009
2010-12-13,81.076,81.198,80.408,72.279999,347600,64.973351
2010-12-14,80.686,80.831,80.23,72.239998,239200,64.937401
2010-12-15,80.286,81.02,79.919,71.919998,282300,64.64975
2010-12-16,80.164,80.831,79.819,72.550003,619200,65.216064
2010-12-17,80.787,81.12,80.364,72.769997,329300,65.413834
2010-12-20,81.265,81.565,80.809,73.010002,349600,65.629578
2010-12-21,81.554,82.144,81.487,73.779999,346000,66.321716
2010-12-22,82.288,82.477,82.055,73.870003,290300,66.402634
2010-12-23,82.255,82.455,81.955,73.739998,326600,66.285767
2010-12-27,80.002,80.496,79.727,73.110001,247100,66.473984
2010-12-28,80.595,80.595,79.969,72.910004,239900,66.292137
2010-12-29,80.375,80.507,80.233,73.129997,220400,66.492157
2010-12-30,80.398,80.738,80.354,73.07,282700,66.437592
2010-12-31,80.287,80.43,79.804,72.629997,287400,66.03756
2011-01-03,80.705,81.552,80.529,73.769997,630500,67.074081
2011-01-04,81.453,81.453,79.331,72.879997,595400,66.264854
2011-01-05,80.035,81.002,79.848,73.589996,429600,66.910416
2011-01-06,81.057,81.255,80.54,73.43,410200,66.764946
2011-01-07,81.013,81.244,79.463,73.059998,508500,66.42852
2011-01-10,80.046,81.046,79.496,73.489998,392700,66.819511
2011-01-11,81.277,81.464,80.793,73.82,370300,67.119545
2011-01-12,81.882,81.926,81.42,74.389999,446800,67.637825
2011-01-13,81.816,82.091,81.453,74.330002,264700,67.583244
2011-01-14,81.717,82.399,81.53,74.790001,323000,68.001503
2011-01-18,82.135,82.619,81.805,75.099998,405800,68.283356
2011-01-19,82.608,82.652,80.562,73.440002,459500,66.774033
2011-01-20,80.375,80.606,79.54,72.650002,310100,66.05574
2011-01-21,80.639,80.639,79.496,72.330002,279400,65.764786
2011-01-24,79.617,80.364,79.419,72.870003,320400,66.255783
2011-01-25,79.727,80.2,79.342,72.919998,254100,66.301208
2011-01-26,80.364,81.563,80.123,73.980003,398800,67.265015
2011-01-27,81.365,81.948,81.167,74.309998,290600,67.565063
2011-01-28,81.761,81.893,79.804,72.589996,490100,66.001175
2011-01-31,80.32,81.002,79.837,73.139999,573600,66.501259
2011-02-01,81.079,82.344,81.013,74.599998,1345600,67.828751
2011-02-02,81.882,82.377,81.662,74.25,4821300,67.51049
2011-02-03,81.794,82.234,80.947,74.68,774900,67.901474
2011-02-04,82.102,82.531,81.827,74.949997,843300,68.14695
2011-02-07,82.509,83.697,82.509,75.709999,544500,68.837975
2011-02-08,83.312,83.829,83.015,76.220001,703700,69.301689
2011-02-09,83.598,83.895,83.136,75.919998,463600,69.028931
2011-02-10,83.004,83.972,82.905,76.290001,381800,69.365334
2011-02-11,83.675,84.841,83.587,77.110001,179600,70.110924
2011-02-14,84.874,85.292,84.852,77.550003,323000,70.510986
2011-02-15,85.061,85.16,84.632,77.089996,369300,70.092735
2011-02-16,85.072,85.622,85.028,77.739998,296200,70.683731
2011-02-17,85.446,86.282,85.336,78.290001,297200,71.183815
2011-02-18,86.359,86.447,85.798,78.339996,255800,71.229256
2011-02-22,85.347,85.677,83.785,76.300003,411400,69.374443
2011-02-23,84.104,84.17,81.838,75.010002,536700,68.20153
2011-02-24,82.542,83.334,81.926,75.300003,335300,68.465202
2011-02-25,83.257,84.643,83.224,76.949997,254800,69.965431
2011-02-28,85.226,85.358,84.258,77.18,344000,70.174568
2011-03-01,85.237,85.237,83.037,75.790001,445100,68.910721
2011-03-02,83.268,84.06,82.993,76.019997,328200,69.119843
2011-03-03,84.489,85.6,84.489,77.599998,319900,70.556435
2011-03-04,85.468,85.468,84.324,77.360001,299700,70.338226
2011-03-07,85.457,85.457,83.081,76.199997,345600,69.283508
2011-03-08,83.873,85.336,83.257,77.199997,4583000,70.192734
2011-03-09,84.808,85.061,84.291,76.889999,219600,69.910881
2011-03-10,83.587,83.752,82.366,75.120003,390800,68.301537
2011-03-11,81.882,83.323,81.772,75.389999,251700,68.547028
2011-03-14,81.937,82.993,81.684,74.980003,258800,68.174255
2011-03-15,80.716,82.421,80.068,74.400002,626200,67.646889
2011-03-16,81.53,82.443,80.474,73.559998,315200,66.883141
2011-03-17,82.047,82.135,81.255,73.93,908000,67.219536
2011-03-18,82.157,82.311,81.849,74.650002,1216700,67.874207
2011-03-21,83.191,83.928,83.103,76.309998,522500,69.383522
2011-03-22,84.126,84.192,83.279,75.860001,195500,68.974373
2011-03-23,83.25,83.822,82.437,76,170600,69.107124
2011-03-24,84.13,84.482,83.371,76.629997,323000,69.679993
2011-03-25,84.691,85.736,84.383,77.279999,309700,70.271049
2011-03-28,85.285,85.439,84.658,77.019997,294000,70.034615
2011-03-29,84.713,85.516,84.218,77.660004,179500,70.616577
2011-03-30,85.89,86.616,85.769,78.669998,245300,71.534966
2011-03-31,86.462,86.913,86.374,78.989998,315700,71.825958
2011-04-01,87.484,87.704,86.99,79.339996,503700,72.144188
2011-04-04,87.627,87.715,87.298,79.540001,324800,72.326065
2011-04-05,87.374,88.474,87.309,79.940002,194200,72.689781
2011-04-06,88.452,88.672,87.627,80.019997,219200,72.762535
2011-04-07,88.067,88.463,87.352,79.629997,137100,72.407898
2011-04-08,88.023,88.111,86.418,78.959999,293900,71.798676
2011-04-11,86.737,87.045,85.725,78.239998,159800,71.143967
2011-04-12,85.516,85.824,84.856,77.300003,251800,70.289223
2011-04-13,85.505,85.626,84.592,77.459999,220700,70.434708
2011-04-14,84.559,85.505,84.383,77.690002,253900,70.64386
2011-04-15,85.505,86.231,85.142,78.410004,250800,71.298553
2011-04-18,84.977,85.043,84.251,77.269997,335200,70.261948
2011-04-19,85.219,85.538,84.636,77.400002,123500,70.380157
2011-04-20,86.583,86.825,86.242,78.940002,277200,71.780487
2011-04-21,87.396,87.539,86.836,79.589996,164200,72.371544
2011-04-25,87.528,87.66,86.913,79.489998,317200,72.280617
2011-04-26,87.66,88.639,87.506,80.25,276200,72.971664
2011-04-27,88.342,88.914,87.968,80.790001,234200,73.462715
2011-04-28,88.661,89.189,88.661,80.910004,187300,73.571823
2011-04-29,89.101,89.651,88.991,81.309998,160000,73.935547
2011-05-02,89.97,90.014,88.474,80.559998,221000,73.253563
2011-05-03,88.419,88.639,86.935,79.559998,1586200,72.344246
2011-05-04,87.605,87.649,85.978,78.610001,297000,71.480415
2011-05-05,85.813,87.221,85.615,78.260002,258800,71.162155
2011-05-06,86.902,87.561,86.088,78.650002,229800,71.5168
2011-05-09,86.451,87.572,86.319,79.529999,287600,72.316978
2011-05-10,87.759,88.65,87.759,80.57,232700,73.262642
2011-05-11,88.419,88.485,86.792,79.309998,377900,72.116936
2011-05-12,86.726,88.067,86.22,79.830002,222400,72.589775
2011-05-13,87.902,88.056,86.407,78.830002,365200,71.680466
2011-05-16,86.165,87.001,85.494,77.790001,676500,70.734779
2011-05-17,84.889,85.417,84.537,77.419998,605500,70.398338
2011-05-18,85.285,86.55,85.087,78.660004,369000,71.525887
2011-05-19,87.1,87.133,85.978,78.800003,124600,71.653191
2011-05-20,86.517,86.55,85.472,78.220001,126900,71.125778
2011-05-23,84.482,84.933,84.295,76.82,334900,69.85276
2011-05-24,84.746,85.054,84.009,76.559998,237000,69.616348
2011-05-25,83.987,85.329,83.888,77.360001,134200,70.343796
2011-05-26,84.856,86.121,84.779,78.269997,190600,71.171249
2011-05-27,86.33,86.902,86.33,78.739998,218000,71.598618
2011-05-31,87.583,87.671,86.704,79.720001,181500,72.489746
2011-06-01,87.572,87.572,84.977,77.370003,256700,70.352875
2011-06-02,85.362,85.615,84.548,77.25,467700,70.243767
2011-06-03,83.613,84.603,83.503,76.18,327700,69.270821
2011-06-06,83.635,83.877,82.371,74.959999,260100,68.161469
2011-06-07,83.008,83.305,82.635,75.220001,472200,68.397896
2011-06-08,82.448,82.613,81.744,74.440002,390400,67.688622
2011-06-09,82.14,82.723,81.799,74.860001,180300,68.070518
2011-06-10,81.865,81.931,80.721,73.699997,415900,67.015701
2011-06-13,81.304,81.612,80.347,73.489998,293300,66.824783
2011-06-14,81.513,82.756,81.48,75.040001,146100,68.2342
2011-06-15,81.755,82.305,80.886,73.809998,197400,67.115761
2011-06-16,81.194,81.799,80.248,73.849998,272700,67.152115
2011-06-17,82.03,82.041,80.963,73.889999,166800,67.188507
2011-06-20,80.963,82.239,80.963,74.529999,171300,67.770454
2011-06-21,82.613,83.833,82.525,76.139999,305900,69.234436
2011-06-22,83.327,84.218,83.25,75.720001,239700,68.852531
2011-06-23,82.25,83.503,81.513,75.809998,257700,68.934349
2011-06-24,83.701,83.756,82.47,75.190002,266400,68.370598
2011-06-27,82.69,83.536,82.349,75.82,166600,68.943466
2011-06-28,83.69,84.658,83.492,76.980003,232700,69.998245
2011-06-29,84.9,85.34,84.339,77.370003,4287200,70.352875
2011-06-30,85.406,86.088,85.274,78.050003,407000,70.971214
2011-07-01,85.956,87.385,85.692,79.279999,1185700,72.089668
2011-07-05,87.353,87.55,86.902,79.449997,565900,72.244217
2011-07-06,87.232,87.979,86.99,79.870003,369000,72.626129
2011-07-07,88.793,89.31,88.529,80.940002,423400,73.599098
2011-07-08,87.902,88.551,87.605,80.480003,219700,73.180824
2011-07-11,87.319,87.847,86.33,78.690002,163500,71.553169
2011-07-12,86.044,86.935,86.044,78.290001,160200,71.18943
2011-07-13,86.66,87.682,86.495,78.830002,196900,71.680466
2011-07-14,86.935,87.308,85.241,77.68,291900,70.634766
2011-07-15,85.747,86,85.175,78.150002,168200,71.062141
2011-07-18,85.549,85.725,84.152,77.010002,398700,70.025528
2011-07-19,85.406,86.583,85.406,78.669998,265700,71.534966
2011-07-20,86.605,86.671,85.89,78.589996,165000,71.462234
2011-07-21,86.748,87.572,86.583,79.260002,168400,72.071457
2011-07-22,87.166,87.616,86.737,79.510002,158400,72.29879
2011-07-25,86.363,87.166,86.11,78.660004,278800,71.525887
2011-07-26,86.385,86.517,85.67,78.089996,197400,71.007584
2011-07-27,85.23,85.373,83.25,75.830002,262400,68.952538
2011-07-28,83.382,84.218,82.877,75.470001,575400,68.625191
2011-07-29,81.887,83.239,81.194,75.220001,400200,68.397896
2011-08-01,83.756,84.207,81.491,74.82,726600,68.034157
2011-08-02,81.81,82.668,79.72,72.5,8811600,65.924568
2011-08-03,79.698,80.127,77.73,72.830002,1215600,66.224625
2011-08-04,78.961,79.027,75.222,68.400002,1461300,62.196419
2011-08-05,76.047,76.289,72.11,67.129997,1509300,61.041599
2011-08-08,71.428,72.836,67.524,61.48,1569200,55.904034
2011-08-09,69.537,72.055,66.545,65.459999,4211200,59.523071
2011-08-10,69.845,71.604,68.745,62.700001,1047300,57.013378
2011-08-11,69.251,73.419,68.976,65.790001,1775900,59.823128
2011-08-12,73.232,73.65,71.978,66.290001,776200,60.27779
2011-08-15,73.683,74.98,73.529,68.160004,722200,61.978184
2011-08-16,74.222,74.672,73.023,67.040001,718100,60.959766
2011-08-17,74.123,74.705,72.858,66.830002,293000,60.76881
2011-08-18,70.944,71.208,68.712,63.02,626200,57.304356
2011-08-19,67.931,70.317,67.788,61.860001,380700,56.249573
2011-08-22,69.966,70.032,67.458,61.810001,511600,56.204113
2011-08-23,68.25,71.043,67.722,64.57,591300,58.713779
2011-08-24,70.9,72.286,70.372,65.510002,540300,59.568535
2011-08-25,72.759,73.023,70.098,63.98,615800,58.177296
2011-08-26,70.01,72.275,68.932,65.5,558500,59.559448
2011-08-29,73.001,75.442,73.001,68.529999,441500,62.314625
2011-08-30,74.914,76.245,74.233,68.849998,716400,62.605606
2011-08-31,76.179,77.092,75.09,68.940002,536500,62.687443
2011-09-01,75.827,76.707,74.057,67.650002,775500,61.514435
2011-09-02,72.616,73.254,71.406,65.239998,471700,59.323013
2011-09-06,68.943,71.472,68.943,64.900002,375800,59.013855
2011-09-07,72.594,74.266,72.396,67.480003,369200,61.359875
2011-09-08,73.694,74.617,72.66,66.330002,361000,60.314163
2011-09-09,72.22,72.528,70.23,64.419998,525000,58.577385
2011-09-12,69.834,71.516,69.713,64.910004,736500,59.022945
2011-09-13,71.835,72.88,71.186,66.059998,780500,60.068649
2011-09-14,73.298,74.815,71.846,67.160004,462500,61.068886
2011-09-15,74.595,74.98,73.54,68.110001,327800,61.932716
2011-09-16,75.134,75.53,74.409,68.230003,232200,62.04184
2011-09-19,73.529,74.54,72.88,67.190002,583000,61.096169
2011-09-20,74.189,74.892,72.77,66.169998,130700,60.168678
2011-09-21,72.748,73.089,70.043,63.689999,548000,57.913597
2011-09-22,67.7,69.075,66.589,61.580002,1026800,55.994961
2011-09-23,67.733,68.811,67.293,62.279999,392200,56.631466
2011-09-26,69.075,69.845,67.568,63.450001,318600,57.695362
2011-09-27,71.362,72.792,70.702,64.690002,473000,58.822899
2011-09-28,71.01,71.461,68.459,62.349998,7427900,56.695126
2011-09-29,70.109,70.339,67.634,63.220001,351200,57.486217
2011-09-30,68.349,69.284,67.48,61.369999,292300,55.804001
2011-10-03,66.787,67.942,63.994,58.299999,1094300,53.012444
2011-10-04,63.389,67.59,62.96,61.380001,957600,55.813099
2011-10-05,67.568,69.119,66.754,62.5,620900,56.831524
2011-10-06,68.613,70.548,68.173,64.07,629600,58.259129
2011-10-07,70.779,70.867,68.602,62.639999,485500,56.95882
2011-10-10,70.339,71.747,70.241,65.239998,338400,59.323013
2011-10-11,71.197,72.385,70.933,65.519997,301400,59.577614
2011-10-12,72.748,73.848,72.583,66.400002,337500,60.377808
2011-10-13,72.671,73.353,71.714,66.339996,284600,60.323242
2011-10-14,73.914,74.529,73.144,67.639999,272300,61.505352
2011-10-17,73.87,73.881,71.989,65.690002,194600,59.732212
2011-10-18,72.462,74.672,71.208,67.389999,213400,61.278019
2011-10-19,73.859,74.475,72.539,66.139999,124200,60.14138
2011-10-20,72.957,73.199,71.318,66.5,163200,60.468739
2011-10-21,74.145,74.727,73.639,67.830002,193600,61.67812
2011-10-24,75.09,77.257,74.914,70.099998,249700,63.742226
2011-10-25,76.641,76.641,74.958,68.25,237900,62.060013
2011-10-26,76.344,76.685,74.277,69.360001,989200,63.069347
2011-10-27,79.137,80.688,78.28,72.830002,733100,66.224625
2011-10-28,79.841,80.578,79.511,72.610001,424100,66.02459
2011-10-31,78.577,79.225,77.807,70.75,310600,64.333282
2011-11-01,74.771,76.63,74.552,68.43,382900,62.223694
2011-11-02,76.344,77.081,75.629,69.949997,198200,63.605843
2011-11-03,77.994,79.005,76.157,71.669998,188100,65.169846
2011-11-04,77.939,78.687,77.29,71.339996,199900,64.869774
2011-11-07,78.401,78.764,76.872,71.220001,146900,64.760643
2011-11-08,79.126,79.423,77.356,72.110001,247000,65.569931
2011-11-09,77.07,77.653,75.706,68.949997,295800,62.696537
2011-11-10,76.927,77.004,75.563,69.389999,161200,63.096622
2011-11-11,77.323,78.489,77.169,71.150002,295400,64.697021
2011-11-14,77.961,78.137,76.806,70.209999,128200,63.842255
2011-11-15,76.729,78.39,76.366,70.940002,159500,64.506042
2011-11-16,77.114,78.522,76.707,69.75,141800,63.423992
2011-11-17,76.74,77.015,75.079,68.68,265000,62.451027
2011-11-18,75.904,75.926,74.969,68.599998,226600,62.378273
2011-11-21,74.024,74.365,73.232,67.160004,273200,61.068886
2011-11-22,73.716,74.211,72.913,66.690002,338900,60.64151
2011-11-23,72.605,72.693,71.065,64.720001,260700,58.850185
2011-11-25,70.801,71.725,70.493,64.099998,91500,58.286415
2011-11-28,73.045,73.771,72.737,66.800003,284600,60.741528
2011-11-29,73.606,73.958,73.001,66.779999,150200,60.723339
2011-11-30,76.366,77.466,75.706,70.440002,265400,64.051399
2011-12-01,77.114,77.851,76.795,69.970001,238700,63.624035
2011-12-02,77.961,78.357,77.059,70.190002,181100,63.824081
2011-12-05,78.753,79.071,77.807,71.300003,275900,64.833405
2011-12-06,78.522,78.797,77.686,71.199997,272100,64.742455
2011-12-07,77.708,78.588,76.718,71.120003,191200,64.669731
2011-12-08,77.477,77.708,75.772,69.050003,209300,62.787468
2011-12-09,76.124,78.335,76.08,70.980003,1524000,64.542412
2011-12-12,76.949,76.993,75.948,69.870003,188300,63.533092
2011-12-13,77.466,77.796,74.903,68.489998,262500,62.278259
2011-12-14,74.508,75.046,73.837,67.419998,190100,61.305302
2011-12-15,75.145,75.178,74.266,68.089996,220400,61.914536
2011-12-16,75.475,76.41,74.969,68.699997,241800,62.469204
2011-12-19,76.025,76.3,74.013,67.379997,172000,61.268936
2011-12-20,75.717,77.048,75.607,70,271700,63.65131
2011-12-21,76.685,77.532,75.882,70.199997,152500,63.833164
2011-12-22,77.697,78.214,77.543,70.849998,859400,64.424202
2011-12-23,76.037,76.275,75.668,70.220001,583800,64.709885
2011-12-27,75.961,76.731,75.744,70.400002,337000,64.875771
2011-12-28,76.427,76.427,74.93,69.160004,317800,63.733067
2011-12-29,75.375,76.08,75.244,69.93,167700,64.442657
2011-12-30,75.895,76.243,75.57,69.669998,340400,64.203033
2012-01-03,77.284,77.61,76.416,70.660004,365900,65.115364
2012-01-04,76.254,76.547,75.744,70.32,271700,64.802048
2012-01-05,75.581,77.1,75.147,70.779999,537700,65.225945
2012-01-06,76.829,77.219,76.145,70.660004,242400,65.115364
2012-01-09,77.057,77.165,76.297,70.980003,206300,65.410255
2012-01-10,77.936,78.207,77.729,71.879997,1137400,66.239624
2012-01-11,77.74,78.467,77.643,72.230003,265400,66.562164
2012-01-12,78.587,78.673,77.729,72.440002,212000,66.755676
2012-01-13,77.936,78.218,77.35,71.940002,278700,66.294922
2012-01-17,78.804,79.042,77.957,71.949997,448200,66.304138
2012-01-18,78.077,79.542,77.957,73.290001,210300,67.538986
2012-01-19,79.856,80.247,79.552,73.790001,370800,67.999771
2012-01-20,79.954,80.301,79.824,73.82,456800,68.027397
2012-01-23,80.095,80.724,79.455,73.779999,401700,67.990547
2012-01-24,79.585,80.594,79.216,74.150002,334100,68.331512
2012-01-25,80.421,81.441,80.084,74.860001,344200,68.985771
2012-01-26,81.766,81.853,80.572,74.620003,387200,68.764626
2012-01-27,80.681,81.658,80.681,75.190002,362000,69.289894
2012-01-30,80.833,81.321,80.388,74.68,427500,68.819939
2012-01-31,81.451,81.712,80.464,74.510002,653400,68.663246
2012-02-01,81.658,82.732,81.441,76.07,700800,70.100838
2012-02-02,82.808,83.274,82.58,76.389999,359400,70.395729
2012-02-03,84.143,84.783,83.969,77.959999,544000,71.842537
2012-02-06,84.251,84.555,84.045,77.739998,611900,71.639801
2012-02-07,84.251,84.663,83.839,77.720001,501300,71.621384
2012-02-08,84.468,84.924,83.752,77.849998,377000,71.741173
2012-02-09,84.696,84.707,83.665,77.660004,381500,71.566078
2012-02-10,83.437,83.633,83.014,76.720001,268800,70.699837
2012-02-13,84.153,84.392,83.654,77.68,256800,71.584503
2012-02-14,83.904,84.067,83.383,77.379997,319600,71.308044
2012-02-15,84.457,84.468,83.188,76.900002,395100,70.865723
2012-02-16,83.47,85,83.47,78.279999,378300,72.137428
2012-02-17,85.369,85.391,84.75,78.230003,273400,72.091354
2012-02-21,85.098,85.173,84.045,77.849998,345700,71.741173
2012-02-22,84.251,84.577,83.774,77.290001,627300,71.225105
2012-02-23,84.002,84.956,83.557,78.239998,328600,72.100563
2012-02-24,84.989,85.184,84.653,78.129997,226000,71.999191
2012-02-27,84.034,85.098,83.481,78.099998,321100,71.971558
2012-02-28,84.805,85.206,84.11,77.93,527300,71.814896
2012-02-29,84.739,85.173,83.502,76.949997,553400,70.911789
2012-03-01,83.915,84.761,83.839,77.459999,719000,71.38176
2012-03-02,83.958,84.197,82.613,76.43,318600,70.432602
2012-03-05,82.699,82.895,82.124,76.32,373500,70.331223
2012-03-06,81.853,82.005,80.844,74.790001,462400,68.921303
2012-03-07,81.441,82.027,81.234,75.529999,185300,69.603218
2012-03-08,82.515,83.155,81.918,76.459999,216700,70.460236
2012-03-09,83.003,84.522,82.971,77.449997,306400,71.372566
2012-03-12,84.229,84.338,83.492,77.220001,185400,71.160599
2012-03-13,84.37,85.477,84.143,78.769997,353600,72.588966
2012-03-14,85.434,85.608,84.512,78.150002,263700,72.017624
2012-03-15,84.826,85.629,84.533,78.889999,281200,72.699577
2012-03-16,85.781,85.781,85.228,78.809998,234800,72.625832
2012-03-19,85.336,86.682,85.26,79.309998,635500,73.086594
