"Date","VEA.Open","VEA.High","VEA.Low","VEA.Close","VEA.Volume","VEA.Adjusted"
2011-01-06,44.334,44.359,43.686,35.810001,1353900,29.271971
2011-01-07,43.869,43.98,43.392,35.689999,1836800,29.173878
2011-01-10,43.356,43.613,43.148,35.59,1443100,29.092134
2011-01-11,43.833,43.918,43.625,35.830002,1607400,29.288322
2011-01-12,44.383,44.811,44.298,36.59,4087200,29.909567
2011-01-13,45.13,45.24,44.885,36.740002,1302600,30.032175
2011-01-14,44.836,45.215,44.775,36.939999,7490100,30.195662
2011-01-18,45.374,45.558,45.313,37.18,1742400,30.391844
2011-01-19,45.668,45.692,45.117,36.990002,2791400,30.236534
2011-01-20,44.836,44.983,44.432,36.669998,3130500,29.974958
2011-01-21,45.215,45.325,44.946,36.869999,1876500,30.138441
2011-01-24,45.056,45.545,45.032,37.200001,1068300,30.408194
2011-01-25,45.264,45.484,45.056,37.18,1191500,30.391844
2011-01-26,45.68,45.827,45.497,37.360001,4434600,30.538977
2011-01-27,45.766,45.937,45.619,37.450001,1253300,30.612551
2011-01-28,45.582,45.692,44.726,36.580002,1472100,29.901386
2011-01-31,45.154,45.362,45.068,36.93,2606500,30.187492
2011-02-01,45.778,46.353,45.717,37.830002,1579900,30.923178
2011-02-02,46.206,46.365,46.108,37.810001,2894500,30.906818
2011-02-03,46.182,46.292,45.692,37.82,1323900,30.915001
2011-02-04,46.12,46.231,45.802,37.779999,1132800,30.882298
2011-02-07,46.194,46.39,46.12,37.900002,1472800,30.980385
2011-02-08,46.414,46.671,46.231,38.099998,1901400,31.143873
2011-02-09,46.414,46.585,46.255,38.02,1453500,31.078485
2011-02-10,45.876,46.206,45.705,37.75,907200,30.85778
2011-02-11,45.79,46.28,45.753,37.77,949200,30.874123
2011-02-14,46.12,46.341,46.035,37.810001,1511500,30.906818
2011-02-15,46.255,46.304,46.035,37.709999,2584300,30.825079
2011-02-16,46.353,46.757,46.292,38.18,1923900,31.209269
2011-02-17,46.671,47.001,46.61,38.360001,1762600,31.356411
2011-02-18,46.903,47.099,46.793,38.490002,1450400,31.462667
2011-02-22,46.096,46.402,45.656,37.380001,1872600,30.55533
2011-02-23,45.888,46.047,45.472,37.380001,1577600,30.55533
2011-02-24,45.815,45.974,45.411,37.41,1420700,30.579847
2011-02-25,46.12,46.39,46.072,37.900002,3874800,30.980385
2011-02-28,46.891,46.977,46.585,38.279999,1194400,31.291012
2011-03-01,46.965,46.989,46.096,37.720001,1801800,30.833254
2011-03-02,46.231,46.598,46.169,37.900002,1130500,30.980385
2011-03-03,46.744,47.014,46.561,38.43,2036200,31.413624
2011-03-04,46.854,46.903,46.231,38.060001,1925300,31.111176
2011-03-07,46.781,46.842,45.974,37.650002,1461000,30.776039
2011-03-08,45.998,46.377,45.753,37.779999,1394100,30.882298
2011-03-09,46.206,46.341,46.035,37.740002,1494800,30.849592
2011-03-10,45.399,45.399,44.983,36.830002,2104400,30.105745
2011-03-11,44.701,45.191,44.665,36.880001,2293100,30.146618
2011-03-14,44.065,44.334,43.821,36.209999,1790400,29.598944
2011-03-15,42.01,43.588,41.741,35.41,3665500,28.945
2011-03-16,43.038,43.197,41.57,34.34,3354600,28.070362
2011-03-17,43.49,43.662,43.148,35.450001,3009300,28.977699
2011-03-18,43.931,44.151,43.833,36.009998,3537300,29.435453
2011-03-21,44.787,45.227,44.738,36.91,1557200,30.171133
2011-03-22,45.154,45.154,44.787,36.810001,1203400,30.089396
2011-03-23,44.711,45.164,44.54,36.799999,1508600,30.091028
2011-03-24,45.262,45.665,45.115,37.310001,1402400,30.50806
2011-03-25,45.311,45.482,45.066,36.849998,1470900,30.131914
2011-03-28,45.164,45.384,45.054,36.860001,2234000,30.140095
2011-03-29,45.005,45.372,44.821,37.080002,1101700,30.319992
2011-03-30,45.653,45.946,45.567,37.490002,1493700,30.655237
2011-03-31,45.628,45.812,45.482,37.310001,2101000,30.50806
2011-04-01,45.763,46.216,45.543,37.689999,10739000,30.818769
2011-04-04,46.203,46.252,45.959,37.68,11924100,30.810608
2011-04-05,45.751,46.118,45.69,37.580002,1428600,30.728836
2011-04-06,46.179,46.423,46.179,37.91,936100,30.998663
2011-04-07,46.24,46.399,45.873,37.740002,1341400,30.859661
2011-04-08,46.644,46.754,46.411,38.029999,4356000,31.096779
2011-04-11,46.692,46.79,46.35,37.950001,936900,31.031378
2011-04-12,46.24,46.277,45.873,37.599998,895200,30.745186
2011-04-13,46.521,46.533,46.02,37.73,1008300,30.851488
2011-04-14,45.971,46.436,45.934,37.889999,3813000,30.982317
2011-04-15,46.216,46.362,45.983,37.84,3843800,30.941423
2011-04-18,45.347,45.408,44.821,37.07,3504300,30.311806
2011-04-19,45.58,45.726,45.421,37.34,835600,30.532583
2011-04-20,46.656,46.9,46.656,38.330002,1869000,31.3421
2011-04-21,47.194,47.243,47.01,38.560001,1267100,31.53017
2011-04-25,47.243,47.267,46.961,38.540001,1180200,31.513819
2011-04-26,47.279,47.573,47.169,38.84,864900,31.759119
2011-04-27,47.659,48.136,47.377,39.32,1189000,32.151611
2011-04-28,48.062,48.441,48.062,39.59,886300,32.372383
2011-04-29,48.441,48.661,48.392,39.619999,1100000,32.396923
2011-05-02,48.71,48.845,48.417,39.630001,1610600,32.40509
2011-05-03,48.209,48.466,47.866,39.310001,1229400,32.143433
2011-05-04,48.172,48.172,47.512,38.970001,1383400,31.865421
2011-05-05,47.206,47.292,46.558,38.23,2900000,31.260332
2011-05-06,47.39,47.561,46.509,38.259998,1359400,31.284859
2011-05-09,46.79,47.145,46.595,38.509998,1240900,31.489281
2011-05-10,47.255,47.561,47.157,38.880001,1316100,31.791832
2011-05-11,47.316,47.328,46.436,38.139999,1872700,31.186745
2011-05-12,46.472,46.974,46.179,38.259998,1445900,31.284859
2011-05-13,46.68,46.717,45.787,37.639999,1492800,30.777895
2011-05-16,45.946,46.46,45.836,37.59,1973900,30.736998
2011-05-17,45.739,46.093,45.506,37.669998,1514400,30.802425
2011-05-18,46.032,46.509,45.934,37.919998,1085800,31.006844
2011-05-19,46.509,46.68,46.215,38.150002,993700,31.194923
2011-05-20,46.301,46.362,45.8,37.57,1012800,30.720657
2011-05-23,44.931,45.078,44.711,36.700001,1800000,30.009268
2011-05-24,45.225,45.408,45.005,36.900002,1355500,30.172802
2011-05-25,44.968,45.592,44.968,37.18,1304700,30.40176
2011-05-26,45.702,46.008,45.396,37.540001,1015300,30.696121
2011-05-27,46.179,46.387,46.081,37.799999,1074000,30.908716
2011-05-31,47.01,47.157,46.717,38.549999,6722800,31.521982
2011-06-01,46.949,46.974,46.02,37.66,2255900,30.794243
2011-06-02,46.277,46.399,45.8,37.889999,1421900,30.982317
2011-06-03,45.849,46.595,45.836,37.889999,8328100,30.982317
2011-06-06,46.191,46.24,45.702,37.389999,4411400,30.573467
2011-06-07,46.301,46.472,46.093,37.689999,1725000,30.818769
2011-06-08,45.775,45.91,45.457,37.220001,2126300,30.434467
2011-06-09,45.677,46.105,45.567,37.639999,1221300,30.777895
2011-06-10,45.58,45.616,44.772,36.700001,2090600,30.009268
2011-06-13,45.041,45.262,44.748,36.799999,1365700,30.091028
2011-06-14,45.677,45.959,45.616,37.439999,1345300,30.614342
2011-06-15,44.821,45.005,44.112,36.16,3319500,29.567715
2011-06-16,44.026,44.308,43.721,36.080002,2331600,29.502295
2011-06-17,44.675,44.76,44.418,36.439999,1317300,29.796658
2011-06-20,44.32,44.601,44.259,36.419998,1447200,29.780312
2011-06-21,44.98,45.531,44.907,37.209999,1211400,30.426281
2011-06-22,45.249,45.531,45.005,36.799999,3413800,30.091028
2011-06-23,44.198,44.601,43.892,36.439999,3235200,29.796658
2011-06-24,44.613,44.626,44.075,36.110001,1152700,29.526819
2011-06-27,44.088,44.662,44.039,36.419998,1490600,29.780312
2011-06-28,44.736,45.09,44.662,36.860001,935600,30.140095
2011-06-29,45.592,45.91,45.323,37.509998,2111300,30.671597
2011-06-30,46.142,46.68,46.032,38.080002,1135100,31.137686
2011-07-01,46.497,47.108,46.35,38.48,1100900,31.464752
2011-07-05,46.888,46.949,46.631,38.220001,1475500,31.252155
2011-07-06,46.387,46.546,46.142,38.029999,1060200,31.096779
2011-07-07,46.803,46.961,46.68,38.34,1154000,31.350279
2011-07-08,46.411,46.533,46.032,37.849998,1182100,30.949604
2011-07-11,45.2,45.359,44.809,36.720001,1270100,30.025612
2011-07-12,44.626,45.127,44.54,36.450001,1419600,29.804838
2011-07-13,45.103,45.726,44.993,37.009998,1155100,30.262749
2011-07-14,45.543,45.628,44.797,36.709999,1025900,30.017435
2011-07-15,45.176,45.298,44.834,36.849998,1046200,30.131914
2011-07-18,44.454,44.601,44.002,36.279999,1183200,29.665825
2011-07-19,44.772,45.152,44.76,36.849998,1250100,30.131914
2011-07-20,45.457,45.665,45.225,37.299999,916700,30.499874
2011-07-21,46.13,46.692,45.983,38.099998,1854400,31.154022
2011-07-22,46.595,46.729,46.326,38.18,1704300,31.219442
2011-07-25,46.362,46.582,46.277,37.919998,1144300,31.006844
2011-07-26,46.631,46.827,46.423,38.16,939400,31.203093
2011-07-27,46.289,46.362,45.433,37.23,1144500,30.442638
2011-07-28,45.543,45.898,45.298,37.09,1812300,30.328157
2011-07-29,45.225,45.873,45.103,37.169998,1491600,30.393572
2011-08-01,45.995,46.057,44.552,36.740002,2005000,30.041973
2011-08-02,44.454,44.797,43.733,35.779999,2201300,29.256989
2011-08-03,44.002,44.063,43.231,35.98,4428900,29.420525
2011-08-04,42.534,42.62,40.81,33.41,3557600,27.319057
2011-08-05,41.776,42.009,40.15,34.040001,6495200,27.834202
2011-08-08,40.052,40.565,38.364,31.43,6240900,25.700027
2011-08-09,40.003,40.993,38.878,33.52,6185200,27.409002
2011-08-10,39.795,39.93,38.548,31.540001,4453200,25.78998
2011-08-11,38.768,40.786,38.731,33.02,3561100,27.000158
2011-08-12,40.896,41.275,40.419,33.52,2832600,27.409002
2011-08-15,41.495,41.96,41.422,34.310001,2238300,28.054985
2011-08-16,41.201,41.764,40.859,33.700001,2519300,27.556196
2011-08-17,41.678,42.021,41.275,33.919998,3713100,27.736082
2011-08-18,40.015,40.101,39.147,32.34,2823800,26.444132
2011-08-19,39.135,40.015,38.817,31.799999,2124300,26.002575
2011-08-22,40.113,40.125,39.11,32.040001,2224900,26.198822
2011-08-23,39.575,40.443,39.342,33.060001,2421900,27.032867
2011-08-24,40.137,40.663,39.893,33.049999,1771500,27.024689
2011-08-25,40.321,40.492,39.355,32.290001,1946000,26.403246
2011-08-26,39.318,40.211,38.902,32.75,1740400,26.779385
2011-08-29,40.712,41.03,40.639,33.549999,1354800,27.433533
2011-08-30,40.565,41.006,40.272,33.41,3707800,27.319057
2011-08-31,41.458,41.813,41.275,33.98,2682600,27.785147
2011-09-01,41.373,41.703,41.018,33.59,3222100,27.466249
2011-09-02,40.199,40.529,40.04,32.779999,2224800,26.803915
2011-09-06,38.205,38.804,38.095,31.73,2630900,25.945333
2011-09-07,39.391,39.966,39.232,32.68,1606600,26.722147
2011-09-08,39.367,39.832,39.049,32.02,1469700,26.182467
2011-09-09,38.401,38.548,37.679,30.950001,1943300,25.307539
2011-09-12,37.104,37.643,36.75,30.74,2943700,25.13582
2011-09-13,37.655,38.132,37.484,31.07,1797100,25.405661
2011-09-14,38.144,38.853,37.508,31.5,2219700,25.757269
2011-09-15,39.135,39.404,38.878,32.189999,2423700,26.321472
2011-09-16,39.465,39.563,38.951,32.169998,1964600,26.30512
2011-09-19,38.034,38.56,37.814,31.32,1509300,25.610081
2011-09-20,38.499,38.878,38.181,31.42,1843800,25.691851
2011-09-21,38.401,38.548,37.312,30.52,1987800,24.955935
2011-09-22,36.163,36.371,35.6,29.43,4772100,24.064648
2011-09-23,35.759,36.469,35.686,29.719999,3466700,24.301773
2011-09-26,36.603,37.178,36.089,30.379999,2451700,24.841454
2011-09-27,38.242,38.707,37.802,31.059999,5214500,25.397484
2011-09-28,38.156,38.425,37.337,30.59,1974900,25.01317
2011-09-29,38.352,38.511,37.557,31.200001,3167200,25.511965
2011-09-30,37.202,37.508,36.835,30.129999,1721700,24.637032
2011-10-03,36.579,37.007,35.833,29.360001,2992500,24.007408
2011-10-04,35.441,36.53,35.025,29.870001,2856600,24.424438
2011-10-05,36.469,37.117,36.175,30.35,3780700,24.816923
2011-10-06,37.104,38.107,36.945,31.16,1728000,25.47925
2011-10-07,38.266,38.45,37.728,30.959999,7407000,25.315712
2011-10-10,38.829,39.318,38.792,32.139999,763700,26.28059
2011-10-11,38.829,39.245,38.719,32.009998,1896000,26.174292
2011-10-12,39.795,40.211,39.685,32.59,1610200,26.64855
2011-10-13,39.587,39.868,39.22,32.560001,1092800,26.624022
2011-10-14,40.162,40.37,39.905,32.950001,1040900,26.942919
2011-10-17,39.942,39.966,39.257,32.189999,1656500,26.321472
2011-10-18,39.281,40.162,38.841,32.580002,2062600,26.640377
2011-10-19,39.66,39.832,39.147,32.080002,2164900,26.231531
2011-10-20,39.318,39.367,38.707,32.099998,1369100,26.247881
2011-10-21,39.954,40.284,39.881,32.93,851900,26.926569
2011-10-24,40.272,40.932,40.235,33.419998,1212000,27.327236
2011-10-25,40.59,40.676,40.003,32.889999,3678600,26.89386
2011-10-26,40.908,40.969,39.966,33.330002,1406200,27.253643
2011-10-27,42.62,43.244,42.241,35.169998,1668900,28.758192
2011-10-28,42.498,42.693,42.351,34.880001,1289400,28.521063
2011-10-31,41.458,41.495,40.443,33.07,1616600,27.041044
2011-11-01,38.89,39.587,38.731,31.969999,4668900,26.141581
2011-11-02,39.477,39.819,39.294,32.369999,1692600,26.46866
2011-11-03,40.186,40.712,39.587,33.18,1111400,27.130989
2011-11-04,40.088,40.186,39.563,32.73,1232200,26.763031
2011-11-07,39.991,40.26,39.673,32.880001,1025700,26.885685
2011-11-08,40.406,40.822,40.052,33.290001,1319600,27.220936
2011-11-09,39.208,39.281,38.523,31.57,1570200,25.814505
2011-11-10,39.318,39.391,38.694,31.99,1348700,26.157934
2011-11-11,39.66,40.174,39.648,32.77,1360900,26.795736
2011-11-14,39.563,39.673,39.135,32.169998,1221100,26.30512
2011-11-15,39.22,39.44,38.927,32.060001,1365300,26.215178
2011-11-16,38.829,39.171,38.425,31.42,1503400,25.691851
2011-11-17,38.633,38.792,37.899,31.110001,1673800,25.438368
2011-11-18,38.45,38.535,38.071,31.200001,1388900,25.511965
2011-11-21,37.325,37.422,36.933,30.440001,2855000,24.890516
2011-11-22,37.166,37.374,36.897,30.35,2171000,24.816923
2011-11-23,36.664,36.701,36.053,29.49,3763600,24.113708
2011-11-25,36.028,36.407,35.906,29.379999,723900,24.023762
2011-11-28,37.422,37.618,37.239,30.610001,1484500,25.029522
2011-11-29,37.606,37.875,37.471,30.809999,1931000,25.193064
2011-11-30,39.196,39.624,39.098,32.380001,2253900,26.476835
2011-12-01,39.428,39.648,39.098,32.049999,2582100,26.206999
2011-12-02,39.758,39.771,39.294,32.16,2575800,26.296946
2011-12-05,40.101,40.101,39.477,32.5,2742700,26.574963
2011-12-06,39.563,39.856,39.416,32.369999,1253800,26.46866
2011-12-07,39.33,39.966,39.171,32.580002,1547700,26.640377
2011-12-08,39.318,39.355,38.474,31.559999,2177900,25.80633
2011-12-09,38.914,39.514,38.89,32.25,1585800,26.370537
2011-12-12,38.658,38.658,38.132,31.32,1807100,25.610081
2011-12-13,38.474,38.768,37.655,30.93,2184000,25.291185
2011-12-14,37.618,37.728,37.227,30.549999,3421000,24.980461
2011-12-15,37.789,37.85,37.41,30.719999,2394800,25.119467
2011-12-16,37.63,37.765,37.215,30.59,3246500,25.01317
2011-12-19,37.618,37.655,36.994,30.309999,4343500,24.78422
2011-12-20,37.912,38.376,37.875,31.33,2623600,25.618263
2011-12-21,35.653,35.677,35.334,30.17,4168800,25.521828
2011-12-22,35.665,35.96,35.606,30.41,3889000,25.724848
2011-12-23,36.031,36.244,35.948,30.66,2580100,25.936331
2011-12-27,36.138,36.161,35.984,30.5,3646100,25.800982
2011-12-28,35.996,35.996,35.393,29.99,4691400,25.369556
2011-12-29,35.511,36.078,35.499,30.51,4490100,25.809439
2011-12-30,36.031,36.291,35.996,30.629999,2739900,25.910952
2012-01-03,36.953,37.32,36.941,31.450001,8276700,26.604622
2012-01-04,36.989,37.06,36.729,31.27,2609200,26.452353
2012-01-05,36.374,36.469,36.161,30.82,2095900,26.071676
2012-01-06,36.327,36.327,35.854,30.459999,2044000,25.767147
2012-01-09,36.185,36.197,35.842,30.530001,1652200,25.826363
2012-01-10,36.693,36.74,36.575,31.030001,1861100,26.249331
2012-01-11,36.374,36.563,36.22,30.93,2770400,26.164736
2012-01-12,36.681,36.764,36.398,31.02,1348500,26.240866
2012-01-13,36.256,36.315,35.854,30.719999,2378000,25.987089
2012-01-17,36.764,36.93,36.658,31.02,3998200,26.240866
2012-01-18,36.93,37.355,36.882,31.58,1866200,26.71459
2012-01-19,37.592,37.793,37.45,31.950001,1633000,27.027588
2012-01-20,37.769,37.958,37.71,32.099998,1565300,27.154476
2012-01-23,38.064,38.254,37.946,32.259998,2783900,27.289824
2012-01-24,37.698,38.017,37.615,32.099998,2025200,27.154476
2012-01-25,37.793,38.455,37.615,32.419998,2568900,27.425175
2012-01-26,38.738,38.786,38.313,32.5,2016100,27.492851
2012-01-27,38.313,38.549,38.289,32.529999,2982600,27.518232
2012-01-30,37.852,38.076,37.781,32.150002,2543200,27.196775
2012-01-31,38.455,38.455,37.982,32.349998,3781600,27.365961
2012-02-01,38.738,39.022,38.691,32.84,2322500,27.780468
2012-02-02,38.916,39.034,38.786,32.91,1954800,27.839682
2012-02-03,39.117,39.507,39.093,33.380001,2508400,28.237272
2012-02-06,39.117,39.329,39.069,33.23,1808200,28.11038
2012-02-07,39.306,39.625,39.152,33.459999,2560600,28.304951
2012-02-08,39.672,39.79,39.471,33.59,1521700,28.414923
2012-02-09,39.861,39.885,39.589,33.650002,1628800,28.465672
2012-02-10,39.081,39.164,38.927,33.029999,1582300,27.941195
2012-02-13,39.507,39.578,39.353,33.41,1317300,28.262651
2012-02-14,39.282,39.377,38.963,33.18,1543600,28.068085
2012-02-15,39.53,39.566,39.211,33.209999,2220300,28.093468
2012-02-16,39.164,39.79,39.105,33.650002,5507700,28.465672
2012-02-17,39.968,40.027,39.731,33.790001,1660500,28.584106
2012-02-21,40.11,40.216,39.909,33.810001,1694300,28.601025
2012-02-22,39.897,40.003,39.767,33.73,1183700,28.53335
2012-02-23,39.932,40.216,39.731,34,1184400,28.761759
2012-02-24,40.346,40.571,40.334,34.23,1556600,28.956312
2012-02-27,39.92,40.334,39.814,34.009998,2218700,28.770206
2012-02-28,40.322,40.618,40.24,34.349998,2970700,29.057821
2012-02-29,40.724,40.783,40.086,33.93,3514000,28.702541
2012-03-01,40.299,40.594,40.287,34.290001,2787100,29.007069
2012-03-02,40.251,40.263,40.027,33.950001,1786600,28.719458
2012-03-05,40.062,40.062,39.802,33.759998,1902100,28.558725
2012-03-06,38.998,39.034,38.561,32.700001,2094600,27.662037
2012-03-07,38.927,39.176,38.821,33.099998,2088000,28.000406
2012-03-08,39.755,40.121,39.637,33.810001,2949100,28.601025
2012-03-09,39.743,39.944,39.696,33.68,2388300,28.491053
2012-03-12,39.648,39.779,39.471,33.610001,1788200,28.431837
2012-03-13,39.897,40.393,39.838,34.16,2105600,28.897099
2012-03-14,40.251,40.358,39.92,33.849998,1519900,28.634857
2012-03-15,40.157,40.452,40.027,34.18,1108400,28.914021
2012-03-16,40.689,40.819,40.653,34.419998,1529100,29.117035
2012-03-19,40.571,40.984,40.535,34.59,1270100,29.260855
2012-03-20,40.31,40.476,40.157,34.169998,1373700,28.90556
2012-03-21,40.287,40.299,39.991,33.970001,1716900,28.736372
2012-03-22,39.718,39.943,39.659,33.720001,1941300,28.53413
2012-03-23,39.801,40.132,39.612,33.93,1850500,28.711832
2012-03-26,40.416,40.676,40.404,34.389999,1535000,29.101091
2012-03-27,40.711,40.711,40.404,34.200001,1340600,28.940311
2012-03-28,40.451,40.475,39.943,33.98,1086100,28.75415
2012-03-29,39.789,39.931,39.565,33.75,14453700,28.559511
2012-03-30,40.179,40.238,39.955,34.029999,5777800,28.796457
2012-04-02,40.037,40.77,39.943,34.419998,7654700,29.126469
2012-04-03,40.439,40.451,39.742,33.799999,3212100,28.60183
2012-04-04,39.163,39.246,38.844,33.060001,2625400,27.975636
2012-04-05,38.761,39.057,38.726,32.860001,2475400,27.806391
2012-04-09,38.454,38.738,38.418,32.68,2964700,27.654076
2012-04-10,38.513,38.608,37.816,32.029999,2672500,27.104036
2012-04-11,38.572,38.631,38.3,32.419998,4270600,27.434059
2012-04-12,38.548,39.092,38.513,33.049999,1696900,27.967171
2012-04-13,38.726,38.726,38.253,32.400002,2546500,27.417137
2012-04-16,38.548,38.702,38.277,32.599998,1973000,27.586372
2012-04-17,38.938,39.269,38.785,33.130001,1232000,28.034864
2012-04-18,38.891,39.128,38.844,32.939999,2162800,27.874088
2012-04-19,38.915,39.139,38.513,32.759998,1814600,27.721771
2012-04-20,39.009,39.21,38.962,33.09,1421600,28.001019
2012-04-23,38.348,38.407,38.04,32.43,2028100,27.442522
2012-04-24,38.489,38.797,38.454,32.700001,1358400,27.670998
2012-04-25,39.104,39.198,38.915,33.119999,1380400,28.026409
2012-04-26,38.998,39.447,38.95,33.330002,2366700,28.204111
2012-04-27,39.482,39.6,39.305,33.41,1880700,28.271809
2012-04-30,39.352,39.364,39.128,33.220001,5269800,28.111025
2012-05-01,39.198,39.6,39.187,33.389999,3097500,28.254885
2012-05-02,38.95,39.198,38.808,33.130001,3384600,28.034864
2012-05-03,39.068,39.116,38.726,32.84,1830900,27.789465
2012-05-04,38.596,38.655,38.17,32.310001,2010500,27.340979
2012-05-07,38.194,38.513,38.158,32.529999,1503300,27.527143
2012-05-08,38.017,38.04,37.473,32.07,2216700,27.137888
2012-05-09,37.154,37.627,36.977,31.68,2303700,26.807865
2012-05-10,37.804,37.851,37.544,31.83,2600000,26.934797
2012-05-11,37.166,37.698,37.166,31.610001,1183900,26.748632
2012-05-14,36.799,36.953,36.669,31.049999,2709900,26.274755
2012-05-15,36.48,36.646,36.15,30.639999,2643400,25.927809
2012-05-16,36.197,36.386,35.819,30.34,3236300,25.67395
2012-05-17,35.807,35.842,35.393,29.969999,2881300,25.360847
2012-05-18,35.5,35.559,35.062,29.719999,2807700,25.1493
2012-05-21,35.381,35.925,35.334,30.4,1608000,25.724716
2012-05-22,35.937,36.185,35.618,30.290001,2453400,25.631636
2012-05-23,35.334,35.488,34.861,30.030001,3130500,25.411627
2012-05-24,35.452,35.511,35.015,29.82,5180800,25.233919
2012-05-25,35.05,35.287,35.05,29.73,1631800,25.157759
2012-05-29,35.547,35.712,35.287,30.08,2358900,25.453939
2012-05-30,35.003,35.015,34.672,29.389999,2361500,24.870049
2012-05-31,34.897,34.991,34.483,29.51,3914400,24.971592
2012-06-01,34.259,34.424,33.975,28.77,4209200,24.3454
2012-06-04,34.306,34.424,34.034,29,2550900,24.540031
2012-06-05,34.247,34.531,34.223,29.15,2254100,24.666956
2012-06-06,34.791,35.488,34.767,29.99,2505000,25.377779
2012-06-07,35.96,35.972,35.452,30.049999,1695300,25.428543
2012-06-08,34.98,35.464,34.897,29.940001,2236700,25.335468
2012-06-11,35.783,35.795,35.039,29.67,2914900,25.106985
2012-06-12,35.393,35.689,35.098,30.190001,2660400,25.547012
2012-06-13,35.393,35.724,35.31,29.959999,1729400,25.352385
2012-06-14,35.37,35.783,35.299,30.120001,2574000,25.487783
2012-06-15,35.83,36.197,35.795,30.59,2179300,25.885502
2012-06-18,35.984,36.185,35.89,30.52,1419000,25.826265
2012-06-19,36.445,36.882,36.398,31,4881000,26.232443
2012-06-20,36.788,37.119,36.563,31.219999,4201200,26.41861
2012-06-21,36.788,36.87,35.901,30.4,2831700,25.724716
2012-06-22,36.268,36.327,36.02,30.700001,1765200,25.978582
2012-06-25,35.63,35.653,35.381,30,2299200,25.386238
2012-06-26,35.641,35.771,35.358,30.17,3863700,25.530088
2012-06-27,35.771,36.055,35.7,30.459999,2758800,25.775494
2012-06-28,35.7,36.079,35.582,30.49,3389500,25.800877
2012-06-29,37.189,37.367,37.059,31.57,3631700,26.714781
2012-07-02,37.438,37.615,37.272,31.790001,6516100,26.900946
2012-07-03,37.591,37.981,37.544,32.119999,4443000,27.180197
2012-07-05,37.355,37.461,37.166,31.629999,2699300,26.765556
2012-07-06,37.012,37.071,36.764,31.290001,2081100,26.477842
2012-07-09,36.799,36.918,36.646,31.23,2444700,26.427076
2012-07-10,37.036,37.107,36.551,30.98,3495500,26.215519
2012-07-11,36.74,36.894,36.551,31.110001,4070000,26.325527
2012-07-12,36.256,36.457,36.067,30.76,1699100,26.029354
2012-07-13,36.386,36.953,36.386,31.209999,1568100,26.410147
2012-07-16,36.788,36.989,36.599,31.200001,1762800,26.401688
2012-07-17,36.989,37.095,36.539,31.309999,1439000,26.494766
2012-07-18,36.859,37.319,36.859,31.540001,1637200,26.689394
2012-07-19,37.485,37.674,37.39,31.799999,1856100,26.90941
2012-07-20,36.929,36.965,36.717,31.1,1255500,26.317066
2012-07-23,35.76,36.079,35.63,30.450001,1506900,25.767031
2012-07-24,35.925,35.972,35.346,30.1,1623000,25.470856
2012-07-25,35.89,35.96,35.618,30.280001,1359700,25.62318
2012-07-26,36.764,36.929,36.681,31.200001,1253000,26.401688
2012-07-27,37.178,37.816,37.142,31.889999,1409500,26.985569
2012-07-30,37.461,37.721,37.449,31.809999,2518000,26.91787
2012-07-31,37.579,37.674,37.367,31.65,2702900,26.782478
2012-08-01,37.639,37.733,37.379,31.67,2299200,26.7994
2012-08-02,36.989,37.308,36.61,31.23,1568100,26.427076
2012-08-03,37.674,38.229,37.662,32.279999,1630000,27.31559
2012-08-06,38.3,38.537,38.241,32.48,1260400,27.484829
2012-08-07,38.702,38.903,38.678,32.77,2101800,27.730232
2012-08-08,38.478,38.785,38.466,32.779999,2169500,27.738693
2012-08-09,38.596,38.832,38.56,32.759998,1398800,27.721771
2012-08-10,38.43,38.785,38.348,32.82,1979400,27.772545
2012-08-13,38.702,38.773,38.466,32.669998,1600900,27.645611
2012-08-14,38.702,38.785,38.596,32.740002,878200,27.704849
2012-08-15,38.572,38.69,38.537,32.630001,862600,27.611761
2012-08-16,38.761,39.092,38.655,33,1486700,27.924864
2012-08-17,39.127,39.139,38.927,33.110001,1634600,28.017946
2012-08-20,38.95,39.045,38.808,33,3678200,27.924864
2012-08-21,39.305,39.529,39.139,33.189999,2521800,28.085636
2012-08-22,38.915,39.281,38.868,33.150002,2091300,28.051792
2012-08-23,39.08,39.139,38.879,32.970001,2020500,27.899475
2012-08-24,38.726,39.116,38.631,32.93,5756200,27.865625
2012-08-27,39.057,39.151,38.938,32.970001,869600,27.899475
2012-08-28,38.785,38.986,38.738,32.93,2531500,27.865625
2012-08-29,38.844,38.938,38.761,32.84,1616700,27.789465
2012-08-30,38.631,38.631,38.253,32.380001,2153700,27.400211
2012-08-31,38.773,38.832,38.395,32.689999,4279000,27.662535
2012-09-04,38.501,38.548,38.241,32.490002,2790700,27.493298
2012-09-05,38.395,38.442,38.218,32.419998,1904600,27.434059
2012-09-06,38.608,39.328,38.608,33.220001,5047900,28.111025
2012-09-07,39.636,39.837,39.636,33.709999,3006600,28.525667
2012-09-10,39.707,39.789,39.47,33.439999,1610900,28.297192
2012-09-11,39.671,40.037,39.659,33.830002,1914500,28.62722
2012-09-12,40.262,40.309,40.073,34.009998,1737300,28.779531
2012-09-13,40.167,40.995,40.037,34.59,2335100,29.27033
2012-09-14,41.266,41.562,41.148,34.900002,2774400,29.53266
2012-09-17,41.172,41.243,40.912,34.700001,1982600,29.363413
